iteration,MSE_train,MSE_tst,acc_train,acc_test,elapsed
0,0.168934778663,0.157232703985,0.662198391421,0.685534591195,0.010575612
10,0.168900843785,0.1572327044,0.662198391421,0.685534591195,0.088227747
20,0.168901070419,0.1572327044,0.662198391421,0.685534591195,0.145209231
30,0.168773770811,0.157232703639,0.662198391421,0.685534591195,0.194059991
40,0.168773770811,0.157232703639,0.662198391421,0.685534591195,0.23646954
50,0.168237368704,0.157232703639,0.662198391421,0.685534591195,0.283190503
60,0.169296269878,0.1572326852,0.662198391421,0.685534591195,0.325271795
70,0.168237329918,0.157232703719,0.662198391421,0.685534591195,0.372329129
80,0.168237329918,0.157232703719,0.662198391421,0.685534591195,0.413744234
90,0.168237329918,0.157232703719,0.662198391421,0.685534591195,0.456399548
100,0.168210055872,0.157232704054,0.662198391421,0.685534591195,0.502467683
110,0.168210055872,0.157232704054,0.662198391421,0.685534591195,0.549401605
120,0.168790715911,0.15723270439,0.662198391421,0.685534591195,0.587790207
130,0.168210055872,0.15723270404,0.662198391421,0.685534591195,0.647634733
140,0.167963361551,0.157232704041,0.664879356568,0.685534591195,0.687899728
150,0.167963361551,0.157232704041,0.664879356568,0.685534591195,0.727812289
160,0.167963361551,0.157232704041,0.664879356568,0.685534591195,0.770639228
170,0.168901260232,0.157232704106,0.662198391421,0.685534591195,0.813158888
180,0.167951462252,0.157232704107,0.664879356568,0.685534591195,0.856485686
190,0.167869594912,0.157232704315,0.664879356568,0.685534591195,0.897092799
200,0.167671663826,0.157232704402,0.664879356568,0.685534591195,0.93925333
210,0.167671663826,0.157232704402,0.664879356568,0.685534591195,0.980706238
220,0.167622287192,0.157232704402,0.664879356568,0.685534591195,1.025767025
230,0.167615338243,0.157232704402,0.664879356568,0.685534591195,1.065895937
240,0.167615338243,0.157232704402,0.664879356568,0.685534591195,1.10863953
250,0.167572694216,0.157232704389,0.664879356568,0.685534591195,1.150012854
260,0.167572694216,0.157232704389,0.664879356568,0.685534591195,1.191172565
270,0.167562901104,0.15723270439,0.664879356568,0.685534591195,1.231148894
280,0.167562901104,0.15723270439,0.664879356568,0.685534591195,1.274084798
290,0.167566306207,0.157232704399,0.664879356568,0.685534591195,1.31612529
300,0.167576289852,0.157232704332,0.664879356568,0.685534591195,1.354988736
310,0.160850781085,0.151697849588,0.656836461126,0.691823899371,1.401059964
320,0.160850781085,0.151697849588,0.656836461126,0.691823899371,1.441191971
330,0.160247555045,0.154064258436,0.654155495979,0.685534591195,1.481966429
340,0.160188448031,0.154283274005,0.654155495979,0.685534591195,1.528339335
350,0.160030951684,0.154335831548,0.651474530831,0.685534591195,1.58131678
360,0.160030951684,0.154335831548,0.651474530831,0.685534591195,1.62240797
370,0.14964515192,0.168303679117,0.680965147453,0.610062893082,1.66096454
380,0.14964515192,0.168303679117,0.680965147453,0.610062893082,1.703916745
390,0.150067870337,0.167914545305,0.683646112601,0.610062893082,1.745252264
400,0.149822263664,0.168107149517,0.680965147453,0.610062893082,1.791002397
410,0.149601824101,0.16815388873,0.683646112601,0.610062893082,1.830553483
420,0.149601824101,0.16815388873,0.683646112601,0.610062893082,1.872696306
430,0.149601824101,0.16815388873,0.683646112601,0.610062893082,1.915460635
440,0.155945867274,0.158842528811,0.648793565684,0.666666666667,1.955044486
450,0.149520459474,0.168164790699,0.680965147453,0.610062893082,1.994856349
460,0.149520459474,0.168164790699,0.680965147453,0.610062893082,2.036817845
470,0.15044314867,0.165603789268,0.659517426273,0.610062893082,2.078989191
480,0.14945809603,0.168047760589,0.680965147453,0.610062893082,2.122544303
490,0.161122705959,0.145122525331,0.656836461126,0.685534591195,2.168031022
500,0.15158185694,0.165060298578,0.670241286863,0.62893081761,2.217841686
510,0.149435417097,0.168315748674,0.678284182306,0.610062893082,2.260222527
520,0.153253759388,0.168365540552,0.664879356568,0.62893081761,2.30022539
530,0.151679492891,0.172618562212,0.672922252011,0.59748427673,2.344260249
540,0.149435200026,0.168360650222,0.678284182306,0.610062893082,2.400965336
550,0.149435200026,0.168360650222,0.678284182306,0.610062893082,2.444928594
560,0.149681590126,0.168342304498,0.678284182306,0.610062893082,2.486462076
570,0.148670579502,0.164690743573,0.678284182306,0.622641509434,2.529899255
580,0.148670579502,0.164690743573,0.678284182306,0.622641509434,2.577736321
590,0.148581228084,0.164690746866,0.678284182306,0.622641509434,2.616129511
600,0.148560762164,0.164690746866,0.678284182306,0.622641509434,2.655981698
610,0.148556409753,0.164683603173,0.678284182306,0.622641509434,2.70058902
620,0.148554647735,0.164690746866,0.678284182306,0.622641509434,2.743495245
630,0.147093584383,0.159255735345,0.672922252011,0.635220125786,2.788519755
640,0.146916650087,0.15941361423,0.675603217158,0.635220125786,2.830782613
650,0.152470058086,0.149603400229,0.672922252011,0.679245283019,2.873635548
660,0.146654116726,0.158695388047,0.675603217158,0.635220125786,2.915800441
670,0.147533369055,0.15843005682,0.667560321716,0.647798742138,2.961580502
680,0.146629895581,0.155356437912,0.675603217158,0.641509433962,3.003091977
690,0.146629895581,0.155356437912,0.675603217158,0.641509433962,3.04442399
700,0.146629895581,0.155356437912,0.675603217158,0.641509433962,3.0872864
710,0.146617497912,0.155356437912,0.675603217158,0.641509433962,3.127674938
720,0.146617477487,0.155356437912,0.675603217158,0.641509433962,3.171191428
730,0.146616412379,0.155362458427,0.675603217158,0.641509433962,3.212162925
740,0.146619659607,0.155342170665,0.675603217158,0.641509433962,3.25223329
750,0.145521124582,0.153333715401,0.686327077748,0.647798742138,3.293306969
