iteration,MSE_train,MSE_tst,acc_train,acc_test,elapsed
0,0.329758701511,0.342766407855,0.340482573727,0.314465408805,0.006096358
10,0.329758483231,0.34253425623,0.340482573727,0.314465408805,0.057936126
20,0.329758481507,0.342534256215,0.340482573727,0.314465408805,0.12288805
30,0.329758481445,0.342534256097,0.340482573727,0.314465408805,0.172614647
40,0.329758481444,0.342534256078,0.340482573727,0.314465408805,0.217921138
50,0.329757160934,0.34118361199,0.340482573727,0.314465408805,0.264279697
60,0.329730697489,0.336867353233,0.340482573727,0.327044025157,0.307425063
70,0.329744769449,0.338775639468,0.340482573727,0.320754716981,0.350263492
80,0.329730697489,0.336867353233,0.340482573727,0.327044025157,0.395053616
90,0.329753647839,0.339490586562,0.340482573727,0.320754716981,0.439505138
100,0.329724138094,0.337126992434,0.340482573727,0.327044025157,0.483779028
110,0.329724051869,0.337126994742,0.340482573727,0.327044025157,0.528993026
120,0.329721843906,0.337058170965,0.340482573727,0.327044025157,0.574835513
130,0.329721843906,0.337058170965,0.340482573727,0.327044025157,0.629631881
140,0.329721826129,0.337057949605,0.340482573727,0.327044025157,0.672356547
150,0.329708993741,0.336984911884,0.340482573727,0.327044025157,0.717452439
160,0.329699975608,0.336878991179,0.340482573727,0.327044025157,0.759879697
170,0.329714888228,0.337232608005,0.340482573727,0.320754716981,0.804675643
180,0.329699861721,0.336878891235,0.340482573727,0.327044025157,0.847338751
190,0.329699861694,0.336878891106,0.340482573727,0.327044025157,0.891328468
200,0.329758709687,0.342767289235,0.340482573727,0.314465408805,0.935347118
210,0.329600709911,0.336199257445,0.340482573727,0.327044025157,0.978953935
220,0.32959993958,0.336199257445,0.340482573727,0.327044025157,1.029459494
230,0.329454290808,0.336011209069,0.340482573727,0.327044025157,1.073648579
240,0.329402898173,0.335846514798,0.340482573727,0.327044025157,1.120417397
250,0.329294717802,0.335510672268,0.337801608579,0.327044025157,1.161654973
260,0.329664557971,0.33719674297,0.340482573727,0.320754716981,1.20506059
270,0.329137492988,0.335308669891,0.337801608579,0.327044025157,1.24826128
280,0.328425565069,0.335241648732,0.337801608579,0.327044025157,1.292870327
290,0.328425565069,0.335241648732,0.337801608579,0.327044025157,1.33723256
300,0.327012508247,0.334567166434,0.345844504021,0.320754716981,1.378276248
310,0.327012506485,0.33456716625,0.345844504021,0.320754716981,1.420882101
320,0.326965942114,0.334576259357,0.345844504021,0.320754716981,1.463113196
330,0.326658400326,0.334754774256,0.345844504021,0.320754716981,1.506258538
340,0.326658381637,0.334754772336,0.345844504021,0.320754716981,1.549741536
350,0.326649072881,0.335051189031,0.348525469169,0.320754716981,1.592062369
360,0.326649072881,0.335051189031,0.348525469169,0.320754716981,1.636361329
370,0.326649032183,0.33505118501,0.348525469169,0.320754716981,1.677863914
380,0.326649032183,0.33505118501,0.348525469169,0.320754716981,1.722978569
390,0.32664482158,0.335040515056,0.348525469169,0.320754716981,1.766735271
400,0.326643822624,0.335044921699,0.348525469169,0.320754716981,1.809223392
410,0.326643822624,0.335044921699,0.348525469169,0.320754716981,1.852335558
420,0.326643821749,0.335044921688,0.348525469169,0.320754716981,1.896330824
430,0.326579834522,0.334283036084,0.345844504021,0.320754716981,1.938819525
440,0.326490531381,0.334687942234,0.345844504021,0.320754716981,1.981744196
450,0.326490531381,0.334687942234,0.345844504021,0.320754716981,2.028833104
460,0.326274901007,0.334823387418,0.348525469169,0.320754716981,2.07074861
470,0.326274901007,0.334823387418,0.348525469169,0.320754716981,2.113665232
480,0.326274788184,0.334823515539,0.348525469169,0.320754716981,2.156195253
490,0.326274747321,0.334823515248,0.348525469169,0.320754716981,2.200089032
500,0.326274711716,0.334823515035,0.348525469169,0.320754716981,2.244969148
510,0.325887492494,0.334986844161,0.345844504021,0.327044025157,2.287406699
520,0.32572030748,0.333776450479,0.345844504021,0.320754716981,2.328518591
530,0.325444862737,0.334836157778,0.348525469169,0.327044025157,2.369722706
540,0.323812239692,0.339960792415,0.337801608579,0.283018867925,2.41045693
550,0.311349309315,0.302906067652,0.359249329759,0.345911949686,2.453676779
560,0.303762447229,0.291724747117,0.353887399464,0.383647798742,2.50431854
570,0.278905944704,0.248060985001,0.402144772118,0.48427672956,2.547532159
580,0.292239185573,0.270998901774,0.378016085791,0.421383647799,2.589687661
590,0.269634222206,0.24194715784,0.436997319035,0.496855345912,2.634042015
600,0.269634222206,0.24194715784,0.436997319035,0.496855345912,2.677025641
610,0.25447309663,0.235386711796,0.463806970509,0.509433962264,2.71982533
620,0.254189180326,0.235150928559,0.463806970509,0.509433962264,2.764819912
630,0.251768221622,0.23234336043,0.463806970509,0.496855345912,2.806175371
640,0.251747279544,0.23234335393,0.463806970509,0.496855345912,2.848488281
650,0.241609493318,0.227039750788,0.498659517426,0.509433962264,2.889413009
660,0.218124954396,0.215026331392,0.549597855228,0.553459119497,2.931025583
670,0.21101194834,0.214154518444,0.55764075067,0.553459119497,2.974373595
680,0.21101194834,0.214154518444,0.55764075067,0.553459119497,3.017064134
690,0.210786100412,0.214067632487,0.560321715818,0.559748427673,3.061459479
700,0.210544214718,0.214087799141,0.560321715818,0.559748427673,3.103587026
710,0.208375301323,0.213984585316,0.565683646113,0.566037735849,3.148573938
