iteration,MSE_train,MSE_tst,acc_train,acc_test,elapsed
0,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.013856233
10,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.060556774
20,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.117123907
30,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.174197716
40,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.22638215
50,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.269044729
60,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.310275056
70,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.353513259
80,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.395734016
90,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.438335089
100,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.481671001
110,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.52700831
120,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.581283597
130,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.632019056
140,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.673380872
150,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.712785218
160,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.753986298
170,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.799108175
180,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.838264578
190,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.879925364
200,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.922782244
210,0.170241286863,0.157232704403,0.659517426273,0.685534591195,0.9671891
220,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.007499949
230,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.051203575
240,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.093812838
250,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.133463766
260,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.175891167
270,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.218096983
280,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.261265808
290,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.302811552
300,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.345698855
310,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.389156248
320,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.431019875
330,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.475743304
340,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.518302029
350,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.560925446
360,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.602495119
370,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.641725888
380,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.680409505
390,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.723428315
400,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.769110461
410,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.807723082
420,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.849282701
430,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.891850391
440,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.937511765
450,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.977279086
460,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.020079784
470,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.063156579
480,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.108856726
490,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.162577764
500,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.205932367
510,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.249938684
520,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.290154694
530,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.333541721
540,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.378809755
550,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.418780416
560,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.461862584
570,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.509592095
580,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.551831302
590,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.593063804
600,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.637784353
610,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.678739284
620,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.71920521
630,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.762047813
640,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.804969986
650,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.846268739
660,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.892494835
670,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.937183116
680,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.978792303
690,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.020134265
700,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.063566111
710,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.105478131
720,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.147280745
730,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.189081437
740,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.230907222
750,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.273995632
760,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.3165291
770,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.35695486
780,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.398196889
790,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.442153175
800,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.484901549
810,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.527424632
820,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.569599521
830,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.610373863
840,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.65301641
850,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.699158583
860,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.740885262
870,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.788255344
880,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.831645607
890,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.871544898
900,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.912836879
910,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.95529006
920,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.996898076
930,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.041288547
940,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.087278914
950,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.12890385
960,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.169790325
970,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.212126042
980,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.253195327
990,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.295169011
1000,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.339990378
1010,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.381834274
1020,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.421109001
1030,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.467546583
1040,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.511718784
1050,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.551574718
