iteration,MSE_train,MSE_tst,acc_train,acc_test,elapsed
0,0.178188381988,0.157305281839,0.638069705094,0.685534591195,0.010491341
10,0.175499253226,0.159721659795,0.648793565684,0.679245283019,0.070425479
20,0.175058114826,0.157839633034,0.648793565684,0.685534591195,0.152485682
30,0.170241286931,0.159114077743,0.659517426273,0.679245283019,0.237022798
40,0.170241284325,0.158362929413,0.659517426273,0.679245283019,0.320019799
50,0.170241284325,0.158362929413,0.659517426273,0.679245283019,0.382734593
60,0.170241283977,0.158399194845,0.659517426273,0.679245283019,0.437324749
70,0.170241283832,0.159019008427,0.659517426273,0.679245283019,0.484488477
80,0.170241283832,0.159019008427,0.659517426273,0.679245283019,0.530784189
90,0.170241283803,0.159015133526,0.659517426273,0.679245283019,0.575328068
100,0.170241277002,0.159015133433,0.659517426273,0.679245283019,0.626385195
110,0.170242082956,0.159821455585,0.659517426273,0.679245283019,0.682935416
120,0.170241751306,0.159356408249,0.659517426273,0.679245283019,0.730090904
130,0.170241218125,0.158129558281,0.659517426273,0.679245283019,0.849241037
140,0.17024117613,0.158599422559,0.659517426273,0.679245283019,0.919493654
150,0.169469763282,0.159465387054,0.659517426273,0.679245283019,1.015299183
160,0.169770234611,0.157247379614,0.659517426273,0.685534591195,1.071588507
170,0.170240010814,0.157234689371,0.659517426273,0.685534591195,1.115318241
180,0.169015819381,0.15991032811,0.659517426273,0.679245283019,1.166908589
190,0.169015175673,0.159898212453,0.659517426273,0.679245283019,1.216230207
200,0.168881274769,0.159895520485,0.659517426273,0.679245283019,1.262873564
210,0.168543835232,0.159556590788,0.662198391421,0.679245283019,1.313176934
220,0.169095219859,0.158240124501,0.662198391421,0.679245283019,1.361546519
230,0.168431235721,0.159316051926,0.662198391421,0.679245283019,1.407217286
240,0.168417196235,0.158869370009,0.662198391421,0.679245283019,1.461472163
250,0.168405498337,0.1591840328,0.662198391421,0.679245283019,1.508724241
260,0.168949496881,0.157234909375,0.662198391421,0.685534591195,1.555992206
270,0.16824297949,0.159186874398,0.662198391421,0.679245283019,1.615541823
280,0.16824297949,0.159186874398,0.662198391421,0.679245283019,1.711407686
290,0.168065699431,0.159388304481,0.664879356568,0.679245283019,1.758665296
300,0.168065699431,0.159388304481,0.664879356568,0.679245283019,1.806321632
310,0.168601638178,0.1603088391,0.662198391421,0.679245283019,1.856135125
320,0.168366292416,0.160014701733,0.662198391421,0.679245283019,1.904992964
330,0.168051373053,0.15936225414,0.664879356568,0.679245283019,1.952327219
340,0.16805137295,0.159137828472,0.664879356568,0.679245283019,1.998776393
350,0.168051372942,0.159137828472,0.664879356568,0.679245283019,2.046736521
360,0.167982986369,0.157485425565,0.664879356568,0.685534591195,2.091964595
370,0.167961889673,0.157337794291,0.664879356568,0.685534591195,2.141494874
380,0.167961889673,0.157337794291,0.664879356568,0.685534591195,2.1869319
390,0.167961889673,0.157337794291,0.664879356568,0.685534591195,2.231957415
400,0.167944590274,0.157465464242,0.664879356568,0.685534591195,2.278250545
410,0.167944590274,0.157465464242,0.664879356568,0.685534591195,2.321988829
420,0.168855191536,0.157256379726,0.662198391421,0.685534591195,2.368596374
430,0.167861006615,0.157287577454,0.664879356568,0.685534591195,2.4132816
440,0.167780356145,0.157286766856,0.664879356568,0.685534591195,2.466458725
450,0.167278162419,0.15737452596,0.664879356568,0.685534591195,2.511642453
460,0.167165275626,0.157334552447,0.664879356568,0.685534591195,2.556657247
470,0.16694869849,0.157324393293,0.667560321716,0.685534591195,2.604131581
480,0.166928400656,0.157322915202,0.667560321716,0.685534591195,2.648962529
490,0.166928400656,0.157322915202,0.667560321716,0.685534591195,2.697120266
500,0.166911410153,0.157325619248,0.667560321716,0.685534591195,2.740410091
510,0.166911223024,0.15726160808,0.667560321716,0.685534591195,2.787312078
520,0.166904514972,0.157255689466,0.664879356568,0.685534591195,2.835659075
530,0.164826642795,0.184906245037,0.635388739946,0.584905660377,2.880286286
540,0.160295422775,0.157835991656,0.656836461126,0.672955974843,2.924898912
550,0.160054331216,0.158334607786,0.659517426273,0.672955974843,2.969308532
560,0.159873699165,0.158903789589,0.659517426273,0.672955974843,3.012922223
570,0.158857377839,0.158742381002,0.664879356568,0.672955974843,3.062111676
580,0.156265926068,0.161587288644,0.675603217158,0.654088050314,3.115133933
590,0.156184357713,0.161154387309,0.675603217158,0.654088050314,3.159921394
600,0.156102615035,0.16167570487,0.672922252011,0.654088050314,3.204072471
610,0.165055578553,0.15441635857,0.664879356568,0.679245283019,3.248780027
620,0.153911739834,0.16260398507,0.672922252011,0.635220125786,3.292886683
630,0.153925479446,0.162747882936,0.672922252011,0.635220125786,3.336233741
640,0.152893596423,0.162945204503,0.667560321716,0.635220125786,3.378371696
650,0.153120460924,0.162937461726,0.667560321716,0.635220125786,3.422506882
660,0.152848615872,0.149552396295,0.670241286863,0.660377358491,3.468168887
670,0.153514897702,0.164140357894,0.662198391421,0.62893081761,3.509696599
680,0.150198868736,0.158247601031,0.672922252011,0.647798742138,3.556722463
690,0.149661411056,0.157092503046,0.675603217158,0.647798742138,3.601276496
700,0.149661411034,0.157092503046,0.675603217158,0.647798742138,3.647373922
710,0.149661411034,0.157092503046,0.675603217158,0.647798742138,3.691053616
720,0.190148864797,0.205314449772,0.544235924933,0.528301886792,3.740648656
730,0.147410351359,0.139095272359,0.686327077748,0.704402515723,3.780959942
740,0.174138265188,0.182245379702,0.611260053619,0.584905660377,3.825136612
750,0.15586153959,0.146156449618,0.675603217158,0.704402515723,3.87000682
760,0.143376572198,0.144202329551,0.69436997319,0.685534591195,3.942068219
770,0.143376572198,0.144202329557,0.69436997319,0.685534591195,3.987238222
780,0.143376497746,0.144142118748,0.69436997319,0.685534591195,4.034144321
790,0.143422679191,0.144176401468,0.69436997319,0.685534591195,4.077597381
800,0.143371821821,0.144138377304,0.69436997319,0.685534591195,4.122343986
810,0.143295984949,0.144253976088,0.69436997319,0.685534591195,4.169358432
820,0.143296442495,0.144249499532,0.69436997319,0.685534591195,4.215904162
830,0.142482079658,0.146347076098,0.697050938338,0.691823899371,4.264510246
840,0.142494023836,0.148041436632,0.697050938338,0.691823899371,4.316302613
850,0.144745984319,0.14428283274,0.697050938338,0.691823899371,4.362546197
860,0.142185238799,0.145744989856,0.697050938338,0.691823899371,4.410554118
870,0.141956965822,0.1469814973,0.691689008043,0.672955974843,4.455205378
880,0.141956965822,0.1469814973,0.691689008043,0.672955974843,4.502648716
890,0.141401598156,0.141234142232,0.697050938338,0.672955974843,4.547354195
