iterations, fitness, time, fevals
0,69.0,0.465527849,6411433
100,69.0,0.848733178,6431633
200,69.0,1.223223446,6451833
300,69.0,1.609284485,6472033
400,69.0,2.000111611,6492233
500,69.0,2.383457322,6512433
600,69.0,2.760455698,6532633
700,69.0,3.153401251,6552833
800,69.0,3.546037057,6573033
900,69.0,3.932573726,6593233
1000,69.0,4.311527708,6613433
1100,69.0,4.7377457,6633633
1200,69.0,5.134004912,6653833
1300,69.0,5.584207333,6674033
1400,69.0,5.964334635,6694233
1500,69.0,6.350370711,6714433
1600,69.0,6.736584815,6734633
1700,69.0,7.119907031,6754833
1800,69.0,7.492417009,6775033
1900,69.0,7.881492531,6795233
2000,69.0,8.27845703,6815433
2100,69.0,8.657120256,6835633
2200,69.0,9.033337715,6855833
2300,69.0,9.423847719,6876033
2400,69.0,9.81667623,6896233
2500,69.0,10.193317158,6916433
2600,69.0,10.582720008,6936633
2700,69.0,10.972735932,6956833
2800,69.0,11.359685396,6977033
2900,69.0,11.736589453,6997233
3000,69.0,12.122526086,7017433
3100,69.0,12.501605762,7037633
3200,69.0,12.882496702,7057833
3300,69.0,13.258661663,7078033
3400,69.0,13.647817461,7098233
3500,69.0,14.028394294,7118433
3600,69.0,14.417571673,7138633
3700,69.0,14.825725531,7158833
3800,69.0,15.211520344,7179033
3900,69.0,15.596930376,7199233
4000,69.0,15.970449639,7219433
4100,69.0,16.363853997,7239633
4200,69.0,16.749179322,7259833
4300,69.0,17.136715208,7280033
4400,69.0,17.524169355,7300233
4500,69.0,17.920247681,7320433
4600,69.0,18.305161208,7340633
4700,69.0,18.702374452,7360833
4800,69.0,19.091259252,7381033
4900,69.0,19.524481933,7401233
5000,69.0,19.921394458,7421433
5100,69.0,20.305330413,7441633
5200,69.0,20.685032859,7461833
5300,69.0,21.077301508,7482033
5400,69.0,21.457642837,7502233
5500,69.0,21.847365052,7522433
5600,69.0,22.222765363,7542633
5700,69.0,22.614068446,7562833
5800,69.0,23.00681807,7583033
5900,69.0,23.383237517,7603233
6000,69.0,23.767991231,7623433
6100,69.0,24.152377208,7643633
6200,69.0,24.547512107,7663833
6300,69.0,24.922550196,7684033
6400,69.0,25.306510492,7704233
6500,69.0,25.693522557,7724433
6600,69.0,26.088359339,7744633
6700,69.0,26.462567672,7764833
6800,69.0,26.849454191,7785033
6900,69.0,27.228598824,7805233
7000,69.0,27.607442708,7825433
7100,69.0,27.993745005,7845633
7200,69.0,28.373666297,7865833
7300,69.0,28.756462025,7886033
7400,69.0,29.13950279,7906233
7500,69.0,29.525488154,7926433
7600,69.0,29.908675567,7946633
7700,69.0,30.292553455,7966833
7800,69.0,30.670110955,7987033
7900,69.0,31.058611738,8007233
8000,69.0,31.442186403,8027433
8100,69.0,31.815840998,8047633
8200,69.0,32.21362218,8067833
8300,69.0,32.603675257,8088033
8400,69.0,32.99236762,8108233
8500,69.0,33.3760519,8128433
8600,69.0,33.78652904,8148633
8700,69.0,34.234609848,8168833
8800,69.0,34.620172621,8189033
8900,69.0,34.992102332,8209233
9000,69.0,35.36595362,8229433
9100,69.0,35.762246114,8249633
9200,69.0,36.14125805,8269833
9300,69.0,36.514392123,8290033
9400,69.0,36.893387248,8310233
9500,69.0,37.280853154,8330433
9600,69.0,37.664123802,8350633
9700,69.0,38.037549469,8370833
9800,69.0,38.413884333,8391033
9900,69.0,38.811732176,8411233
10000,69.0,39.189467438,8431433
