iterations,fitness,time,fevals
0,67.0,0.008168849,2511832
100,70.0,0.0175927,2516674
200,69.0,0.026123647,2521484
300,75.0,0.036562238,2526317
400,74.0,0.04609363,2531158
500,74.0,0.053613771,2536002
600,74.0,0.063276799,2540828
700,78.0,0.073251845,2545636
800,81.0,0.083030088,2550491
900,79.0,0.091748063,2555327
1000,82.0,0.100180864,2560128
1100,74.0,0.109733436,2564981
1200,75.0,0.120217448,2569850
1300,81.0,0.129024178,2574668
1400,83.0,0.136367602,2579459
1500,81.0,0.144437714,2584282
1600,78.0,0.155968833,2589106
1700,80.0,0.163279193,2593917
1800,83.0,0.171534986,2598746
1900,84.0,0.179048563,2603602
2000,79.0,0.187688748,2608397
2100,88.0,0.197484855,2613230
2200,85.0,0.204816198,2618074
2300,84.0,0.212263396,2622922
2400,86.0,0.221134999,2627762
2500,88.0,0.228118605,2632575
2600,86.0,0.237584176,2637397
2700,85.0,0.24542765,2642230
2800,83.0,0.254319152,2647039
2900,83.0,0.261295466,2651849
3000,86.0,0.268467579,2656667
3100,85.0,0.276905089,2661554
3200,83.0,0.28520512,2666393
3300,80.0,0.292651242,2671221
3400,71.0,0.300272586,2676059
3500,82.0,0.307560572,2680897
3600,84.0,0.315816509,2685688
3700,87.0,0.324224924,2690500
3800,86.0,0.331866867,2695276
3900,85.0,0.340639072,2700132
4000,87.0,0.350001875,2704934
4100,89.0,0.358378694,2709794
4200,84.0,0.370095877,2714592
4300,88.0,0.38136362,2719440
4400,84.0,0.389842295,2724227
4500,85.0,0.406691265,2728989
4600,85.0,0.417325913,2733850
4700,85.0,0.427423077,2738667
4800,86.0,0.43530147,2743448
4900,85.0,0.447334322,2748291
5000,86.0,0.462451033,2753112
5100,79.0,0.469734703,2757975
5200,82.0,0.479764029,2762829
5300,86.0,0.4907886,2767681
5400,81.0,0.500627326,2772513
5500,82.0,0.510885333,2777323
5600,86.0,0.518055203,2782133
5700,86.0,0.528734009,2786960
5800,84.0,0.539943431,2791761
5900,84.0,0.547332114,2796609
6000,82.0,0.558095053,2801415
6100,88.0,0.567159522,2806231
6200,87.0,0.576154844,2811039
6300,82.0,0.586400292,2815882
6400,81.0,0.595244778,2820652
6500,85.0,0.603354062,2825480
6600,81.0,0.616065174,2830307
6700,80.0,0.623586456,2835106
6800,86.0,0.632617567,2839941
6900,85.0,0.640803754,2844750
7000,85.0,0.650544965,2849533
7100,83.0,0.663299119,2854383
7200,85.0,0.67536008,2859204
7300,82.0,0.683290515,2864047
7400,84.0,0.699353195,2868875
7500,83.0,0.710784459,2873705
7600,79.0,0.718457774,2878558
7700,78.0,0.726913782,2883373
7800,85.0,0.738879896,2888207
7900,85.0,0.747832246,2893034
8000,85.0,0.75776033,2897845
8100,88.0,0.765539984,2902617
8200,85.0,0.774746093,2907434
8300,85.0,0.786679294,2912237
8400,81.0,0.793761973,2917072
8500,81.0,0.8034593,2921891
8600,82.0,0.81146505,2926701
8700,82.0,0.822645677,2931499
8800,85.0,0.834421068,2936346
8900,88.0,0.842429825,2941168
9000,88.0,0.852375095,2945958
9100,85.0,0.861940144,2950786
9200,82.0,0.872399051,2955621
9300,79.0,0.882181748,2960435
9400,80.0,0.889746818,2965233
9500,79.0,0.900396735,2970090
9600,79.0,0.909749409,2974909
9700,80.0,0.91754187,2979717
9800,83.0,0.927068152,2984536
9900,88.0,0.934083049,2989351
10000,82.0,0.944272105,2994185
