iterations,fitness,time,fevals
0,30.0,0.000231779,10202
100,37.0,0.000468361,10302
200,55.0,0.000617725,10402
300,60.0,0.000781432,10502
400,69.0,0.000970229,10602
500,72.0,0.001083519,10702
600,75.0,0.001187091,10802
700,78.0,0.001290754,10902
800,84.0,0.001386999,11002
900,84.0,0.001495372,11102
1000,84.0,0.001600898,11202
1100,84.0,0.001759606,11302
1200,84.0,0.00188844,11402
1300,84.0,0.001999294,11502
1400,84.0,0.002116117,11602
1500,86.0,0.002471646,11702
1600,86.0,0.002926355,11802
1700,86.0,0.003039586,11902
1800,86.0,0.003181446,12002
1900,86.0,0.003286484,12102
2000,86.0,0.003389941,12202
2100,86.0,0.003495846,12302
2200,86.0,0.003616882,12402
2300,86.0,0.003771037,12502
2400,86.0,0.003881879,12602
2500,86.0,0.00400882,12702
2600,86.0,0.006356245,12802
2700,90.0,0.006749643,12902
2800,90.0,0.007033698,13002
2900,90.0,0.007239734,13102
3000,90.0,0.007440972,13202
3100,90.0,0.007642721,13302
3200,90.0,0.0078638,13402
3300,90.0,0.008055548,13502
3400,90.0,0.008293084,13602
3500,90.0,0.008494453,13702
3600,90.0,0.008718836,13802
3700,90.0,0.008902637,13902
3800,90.0,0.009096944,14002
3900,90.0,0.009313586,14102
4000,90.0,0.009662634,14202
4100,90.0,0.009958503,14302
4200,90.0,0.010160573,14402
4300,90.0,0.010379915,14502
4400,90.0,0.010573936,14602
4500,90.0,0.010780757,14702
4600,90.0,0.011024761,14802
4700,90.0,0.011227017,14902
4800,90.0,0.011426452,15002
4900,90.0,0.011664337,15102
5000,90.0,0.011882209,15202
5100,90.0,0.012094398,15302
5200,90.0,0.012326824,15402
5300,91.0,0.012636735,15502
5400,94.0,0.012857809,15602
5500,94.0,0.013066331,15702
5600,94.0,0.013299939,15802
5700,94.0,0.013564159,15902
5800,94.0,0.013773315,16002
5900,94.0,0.013972553,16102
6000,94.0,0.014197451,16202
6100,94.0,0.014530644,16302
6200,94.0,0.014749453,16402
6300,94.0,0.014972776,16502
6400,94.0,0.015167407,16602
6500,94.0,0.015366401,16702
6600,94.0,0.01558752,16802
6700,94.0,0.015796537,16902
6800,94.0,0.016005569,17002
6900,94.0,0.019825097,17102
7000,94.0,0.02004408,17202
7100,94.0,0.020276405,17302
7200,94.0,0.020472301,17402
7300,94.0,0.020661135,17502
7400,94.0,0.02085848,17602
7500,94.0,0.021094206,17702
7600,94.0,0.021347451,17802
7700,94.0,0.021744161,17902
7800,94.0,0.021965378,18002
7900,94.0,0.022211709,18102
8000,94.0,0.022521052,18202
8100,94.0,0.022762357,18302
8200,94.0,0.02298864,18402
8300,94.0,0.023227765,18502
8400,94.0,0.023435866,18602
8500,94.0,0.023784644,18702
8600,94.0,0.023997415,18802
8700,94.0,0.024357926,18902
8800,94.0,0.024568259,19002
8900,94.0,0.024893571,19102
9000,94.0,0.025134997,19202
9100,94.0,0.025350505,19302
9200,94.0,0.02558234,19402
9300,94.0,0.02577062,19502
9400,94.0,0.025998738,19602
9500,94.0,0.026201244,19702
9600,94.0,0.026406886,19802
9700,94.0,0.028655474,19902
9800,94.0,0.028902409,20002
9900,94.0,0.029815429,20102
10000,94.0,0.029996194,20202
