iterations,fitness,time,fevals
0,70.0,0.009724359,1930346
100,73.0,0.019101945,1936073
200,67.0,0.030096506,1941801
300,74.0,0.04246431,1947571
400,75.0,0.053531201,1953392
500,74.0,0.066372018,1959150
600,77.0,0.078395403,1964949
700,78.0,0.092786815,1970695
800,76.0,0.103294175,1976469
900,77.0,0.116139411,1982204
1000,74.0,0.12695314,1987935
1100,76.0,0.136824225,1993709
1200,78.0,0.148259994,1999491
1300,77.0,0.160344875,2005261
1400,74.0,0.170724806,2011018
1500,70.0,0.183270602,2016778
1600,77.0,0.197170897,2022542
1700,87.0,0.213638764,2028312
1800,79.0,0.223612728,2034069
1900,77.0,0.236129882,2039768
2000,76.0,0.246199258,2045530
2100,74.0,0.257867916,2051265
2200,76.0,0.270805316,2057043
2300,80.0,0.280221385,2062840
2400,85.0,0.294844164,2068573
2500,77.0,0.304651079,2074345
2600,83.0,0.315115006,2080039
2700,79.0,0.324974176,2085759
2800,79.0,0.334091939,2091568
2900,73.0,0.34227704,2097320
3000,81.0,0.350320371,2103077
3100,82.0,0.365201567,2108841
3200,81.0,0.373551101,2114663
3300,84.0,0.382724079,2120457
3400,86.0,0.392894103,2126227
3500,90.0,0.402062779,2132026
3600,84.0,0.41220323,2137759
3700,81.0,0.421898213,2143497
3800,82.0,0.431146236,2149233
3900,86.0,0.440650394,2155033
4000,81.0,0.452785179,2160768
4100,78.0,0.465632615,2166569
4200,78.0,0.475713809,2172357
4300,87.0,0.486524807,2178125
4400,84.0,0.500597829,2183876
4500,85.0,0.514476098,2189656
4600,76.0,0.524024312,2195419
4700,83.0,0.535460481,2201192
4800,76.0,0.545151504,2206980
4900,78.0,0.557189145,2212701
5000,90.0,0.565981407,2218467
5100,88.0,0.581799201,2224258
5200,78.0,0.594908356,2230041
5300,84.0,0.605593644,2235819
5400,84.0,0.618049446,2241656
5500,85.0,0.62841505,2247392
5600,86.0,0.638940887,2253206
5700,78.0,0.648594185,2258963
5800,78.0,0.659610703,2264712
5900,79.0,0.670074035,2270518
6000,82.0,0.678183376,2276234
6100,76.0,0.687397178,2281952
6200,78.0,0.697611453,2287753
6300,80.0,0.710940747,2293517
6400,81.0,0.719294924,2299279
6500,84.0,0.727828764,2305007
6600,80.0,0.738866347,2310797
6700,81.0,0.75014182,2316587
6800,85.0,0.760012798,2322302
6900,80.0,0.768496904,2328043
7000,79.0,0.77915528,2333853
7100,84.0,0.792323159,2339628
7200,79.0,0.801793945,2345451
7300,82.0,0.810039562,2351169
7400,85.0,0.819929427,2356944
7500,83.0,0.828745636,2362738
7600,77.0,0.839205669,2368453
7700,79.0,0.847647645,2374268
7800,85.0,0.85777553,2380019
7900,75.0,0.869539633,2385801
8000,83.0,0.879084362,2391575
8100,80.0,0.889112249,2397373
8200,78.0,0.897576446,2403130
8300,81.0,0.909748362,2408912
8400,80.0,0.919251463,2414664
8500,87.0,0.929093299,2420414
8600,83.0,0.937820344,2426167
8700,89.0,0.949692611,2431907
8800,81.0,0.959307712,2437692
8900,82.0,0.968351468,2443439
9000,76.0,0.978269007,2449219
9100,80.0,0.987054633,2455052
9200,85.0,1.004961299,2460807
9300,80.0,1.020831789,2466595
9400,86.0,1.044085249,2472390
9500,89.0,1.061447286,2478078
9600,84.0,1.077574124,2483882
9700,83.0,1.098143084,2489610
9800,81.0,1.111884584,2495364
9900,81.0,1.124055566,2501173
10000,86.0,1.135034075,2506912
