iterations, fitness, time, fevals
0,74.0,0.422055634,10491833
100,74.0,0.807118816,10512033
200,74.0,1.192038537,10532233
300,74.0,1.586201767,10552433
400,74.0,1.965030124,10572633
500,74.0,2.350312698,10592833
600,74.0,2.736062863,10613033
700,74.0,3.111166997,10633233
800,74.0,3.504795651,10653433
900,74.0,3.885609541,10673633
1000,74.0,4.274679111,10693833
1100,74.0,4.651785664,10714033
1200,74.0,5.04619356,10734233
1300,74.0,5.428293732,10754433
1400,74.0,5.806094157,10774633
1500,74.0,6.178378996,10794833
1600,74.0,6.573749811,10815033
1700,74.0,6.958648168,10835233
1800,74.0,7.332621936,10855433
1900,74.0,7.711997322,10875633
2000,74.0,8.105388009,10895833
2100,74.0,8.49558704,10916033
2200,74.0,8.864757316,10936233
2300,74.0,9.252335501,10956433
2400,74.0,9.636538365,10976633
2500,74.0,10.032057624,10996833
2600,74.0,10.405797728,11017033
2700,74.0,10.782112876,11037233
2800,74.0,11.1671793,11057433
2900,74.0,11.556845457,11077633
3000,74.0,11.935275796,11097833
3100,74.0,12.311942485,11118033
3200,74.0,12.696405976,11138233
3300,74.0,13.081573504,11158433
3400,74.0,13.465747621,11178633
3500,74.0,13.840803816,11198833
3600,74.0,14.228328428,11219033
3700,74.0,14.62419475,11239233
3800,74.0,15.043313019,11259433
3900,74.0,15.431546136,11279633
4000,74.0,15.80868557,11299833
4100,74.0,16.199365286,11320033
4200,74.0,16.580965922,11340233
4300,74.0,16.961767522,11360433
4400,74.0,17.332249996,11380633
4500,74.0,17.721765923,11400833
4600,74.0,18.106986929,11421033
4700,74.0,18.489198546,11441233
4800,74.0,18.865803605,11461433
4900,74.0,19.269116849,11481633
5000,74.0,19.668169415,11501833
5100,74.0,20.071752617,11522033
5200,74.0,20.446619897,11542233
5300,74.0,20.849190686,11562433
5400,74.0,21.234108668,11582633
5500,74.0,21.617991742,11602833
5600,74.0,21.9916718,11623033
5700,74.0,22.372367911,11643233
5800,74.0,22.759850623,11663433
5900,74.0,23.135679302,11683633
6000,74.0,23.520237998,11703833
6100,74.0,23.901895668,11724033
6200,74.0,24.289061269,11744233
6300,74.0,24.665093059,11764433
6400,74.0,25.050400819,11784633
6500,74.0,25.431972799,11804833
6600,74.0,25.822995772,11825033
6700,74.0,26.193718343,11845233
6800,74.0,26.577277911,11865433
6900,74.0,26.961748197,11885633
7000,74.0,27.351364589,11905833
7100,74.0,27.732952751,11926033
7200,74.0,28.121584106,11946233
7300,74.0,28.501740844,11966433
7400,74.0,28.893834509,11986633
7500,74.0,29.281502807,12006833
7600,74.0,29.679194569,12027033
7700,74.0,30.060979002,12047233
7800,74.0,30.470347207,12067433
7900,74.0,30.849251611,12087633
8000,74.0,31.226092062,12107833
8100,74.0,31.607849008,12128033
8200,74.0,31.996455854,12148233
8300,74.0,32.38205423,12168433
8400,74.0,32.778601642,12188633
8500,74.0,33.180770452,12208833
8600,74.0,33.597872686,12229033
8700,74.0,33.996090427,12249233
8800,74.0,34.401637061,12269433
8900,74.0,34.791329371,12289633
9000,74.0,35.17782619,12309833
9100,74.0,35.561489833,12330033
9200,74.0,35.943960691,12350233
9300,74.0,36.329823157,12370433
9400,74.0,36.714862144,12390633
9500,74.0,37.102380123,12410833
9600,74.0,37.482648264,12431033
9700,74.0,37.856906218,12451233
9800,74.0,38.24476199,12471433
9900,74.0,38.641276744,12491633
10000,74.0,39.027136408,12511833
