iterations,fitness,time,fevals
0,56.0,0.006403666,3828954
100,69.0,0.010537346,3832285
200,68.0,0.014807778,3835660
300,70.0,0.019489569,3839030
400,73.0,0.023948464,3842361
500,72.0,0.028030761,3845705
600,78.0,0.032066132,3849030
700,78.0,0.038708303,3852339
800,77.0,0.04364222,3855658
900,73.0,0.047838683,3859012
1000,75.0,0.051941221,3862332
1100,75.0,0.056028641,3865710
1200,77.0,0.060281836,3869052
1300,73.0,0.064351973,3872393
1400,76.0,0.068527576,3875731
1500,78.0,0.072599692,3879069
1600,74.0,0.076913073,3882409
1700,75.0,0.081599836,3885756
1800,69.0,0.087325715,3889129
1900,69.0,0.091664288,3892463
2000,75.0,0.095988762,3895826
2100,75.0,0.100754787,3899198
2200,76.0,0.105027891,3902516
2300,75.0,0.109169661,3905856
2400,75.0,0.113274628,3909184
2500,76.0,0.118439209,3912517
2600,83.0,0.124429001,3915864
2700,83.0,0.128312178,3919206
2800,82.0,0.132507225,3922588
2900,81.0,0.136679704,3925920
3000,81.0,0.140913754,3929255
3100,84.0,0.145023715,3932567
3200,85.0,0.149165878,3935911
3300,87.0,0.153172344,3939226
3400,85.0,0.157255593,3942575
3500,87.0,0.162139408,3945906
3600,86.0,0.16605448,3949250
3700,79.0,0.170075656,3952587
3800,80.0,0.174490022,3955953
3900,83.0,0.178545259,3959281
4000,78.0,0.182526576,3962655
4100,75.0,0.186738812,3966004
4200,85.0,0.190922969,3969369
4300,81.0,0.194922733,3972728
4400,73.0,0.20049056,3976070
4500,79.0,0.204630688,3979430
4600,82.0,0.208686707,3982789
4700,80.0,0.213002422,3986149
4800,79.0,0.217019166,3989481
4900,77.0,0.221104675,3992767
5000,81.0,0.225270294,3996104
5100,83.0,0.231731574,3999463
5200,77.0,0.241816993,4002792
5300,82.0,0.249871142,4006165
5400,77.0,0.258682139,4009493
5500,77.0,0.267742563,4012831
5600,80.0,0.281913508,4016188
5700,83.0,0.286116114,4019538
5800,82.0,0.290506925,4022851
5900,87.0,0.296178166,4026199
6000,89.0,0.301460057,4029569
6100,84.0,0.307297823,4032908
6200,83.0,0.312588446,4036232
6300,81.0,0.318108779,4039572
6400,77.0,0.324291392,4042939
6500,76.0,0.329918171,4046271
6600,84.0,0.334033602,4049617
6700,86.0,0.339147017,4052947
6800,84.0,0.344355707,4056274
6900,86.0,0.348390341,4059636
7000,86.0,0.352302002,4062963
7100,89.0,0.357608333,4066297
7200,85.0,0.362786598,4069639
7300,90.0,0.367020093,4073010
7400,90.0,0.371712812,4076335
7500,84.0,0.375836302,4079695
7600,83.0,0.379879327,4083044
7700,84.0,0.384323218,4086414
7800,86.0,0.388310704,4089767
7900,86.0,0.392960566,4093091
8000,82.0,0.398279037,4096406
8100,87.0,0.402455609,4099796
8200,78.0,0.406561607,4103123
8300,81.0,0.410705685,4106458
8400,79.0,0.414618168,4109805
8500,82.0,0.4186529,4113149
8600,83.0,0.422949243,4116552
8700,83.0,0.426961772,4119893
8800,78.0,0.431470478,4123219
8900,79.0,0.436244001,4126570
9000,83.0,0.440539329,4129903
9100,85.0,0.444520489,4133239
9200,80.0,0.448614716,4136589
9300,80.0,0.453512756,4139890
9400,82.0,0.458895545,4143203
9500,76.0,0.463593161,4146565
9600,78.0,0.467583265,4149906
9700,81.0,0.472858691,4153249
9800,83.0,0.478230586,4156583
9900,84.0,0.482447629,4159919
10000,79.0,0.486647774,4163249
