iterations, fitness, time, fevals
0,80.0,1.267179509,20000
100,80.0,2.03109482,40200
200,80.0,2.776415299,60400
300,80.0,3.479707758,80600
400,80.0,4.218044666,100800
500,80.0,5.008711976,121000
600,80.0,5.705771143,141200
700,80.0,6.444187101,161400
800,80.0,7.206714886,181600
900,80.0,7.921313529,201800
1000,80.0,8.697842272,222000
1100,80.0,9.414045055,242200
1200,80.0,10.092478604,262400
1300,80.0,10.800293715,282600
1400,81.0,11.518107868,302800
1500,81.0,12.175095724,323000
1600,80.0,12.865255204,343200
1700,80.0,13.821283621,363400
1800,81.0,14.570212768,383600
1900,80.0,15.851613985,403800
2000,80.0,16.531208466,424000
2100,80.0,17.210738505,444200
2200,80.0,18.097361847,464400
2300,80.0,18.869670366,484600
2400,80.0,19.595146164,504800
2500,80.0,20.296567867,525000
2600,80.0,20.965536782,545200
2700,80.0,21.63268678,565400
2800,80.0,22.28499313,585600
2900,80.0,22.945742079,605800
3000,80.0,23.608693918,626000
3100,80.0,24.287983793,646200
3200,80.0,24.944310486,666400
3300,80.0,25.653243888,686600
3400,80.0,26.299760012,706800
3500,80.0,27.044478608,727000
3600,80.0,27.739646412,747200
3700,80.0,28.403628386,767400
3800,80.0,29.057135783,787600
3900,80.0,29.693383541,807800
4000,80.0,30.340860514,828000
4100,80.0,31.002436877,848200
4200,80.0,31.686025284,868400
4300,80.0,32.35621473,888600
4400,80.0,33.057868094,908800
4500,80.0,33.780609236,929000
4600,80.0,34.483875306,949200
4700,80.0,35.257873485,969400
4800,80.0,36.031531523,989600
4900,80.0,36.692319611,1009800
5000,80.0,37.335080786,1030000
