iterations, fitness, time, fevals
0,74.0,0.424279331,1297750
100,74.0,0.806152471,1307850
200,75.0,1.184435661,1317950
300,75.0,1.599478997,1328050
400,75.0,1.987252489,1338150
500,75.0,2.352705535,1348250
600,75.0,2.737277495,1358350
700,75.0,3.144355399,1368450
800,75.0,3.517435476,1378550
900,75.0,3.887942305,1388650
1000,75.0,4.251041528,1398750
1100,75.0,4.6572689,1408850
1200,75.0,5.026288003,1418950
1300,75.0,5.399970946,1429050
1400,75.0,5.790116562,1439150
1500,75.0,6.175600862,1449250
1600,75.0,6.571780541,1459350
1700,75.0,6.97173424,1469450
1800,75.0,7.343903511,1479550
1900,75.0,7.709812542,1489650
2000,75.0,8.075726787,1499750
2100,75.0,8.458113602,1509850
2200,75.0,8.852761454,1519950
2300,75.0,9.215085815,1530050
2400,75.0,9.56969158,1540150
2500,75.0,9.931417447,1550250
2600,75.0,10.287000841,1560350
2700,75.0,10.642579045,1570450
2800,75.0,10.990598342,1580550
2900,75.0,11.359184967,1590650
3000,75.0,11.754574843,1600750
3100,75.0,12.12346071,1610850
3200,75.0,12.504205089,1620950
3300,75.0,12.880786829,1631050
3400,75.0,13.25936313,1641150
3500,75.0,13.640832197,1651250
3600,75.0,14.007614111,1661350
3700,75.0,14.38181917,1671450
3800,75.0,14.734766447,1681550
3900,75.0,15.093426394,1691650
4000,75.0,15.569351642,1701750
4100,75.0,15.971311053,1711850
4200,75.0,16.357261696,1721950
4300,75.0,16.760176143,1732050
4400,75.0,17.214119416,1742150
4500,75.0,17.618009341,1752250
4600,75.0,18.003065915,1762350
4700,75.0,18.523010083,1772450
4800,75.0,18.994428961,1782550
4900,75.0,19.370348409,1792650
5000,75.0,19.746318358,1802750
