iterations, fitness, time, fevals
0,74.0,0.599333561,5000
100,74.0,0.917900709,10050
200,71.0,1.203093471,15100
300,72.0,1.487106655,20150
400,72.0,1.78356642,25200
500,70.0,2.096583532,30250
600,66.0,2.393284032,35300
700,66.0,2.684341975,40350
800,64.0,2.972974227,45400
900,64.0,3.456756514,50450
1000,64.0,3.86746454,55500
1100,62.0,4.49569905,60550
1200,64.0,4.945412436,65600
1300,64.0,5.305309747,70650
1400,63.0,5.566688711,75700
1500,63.0,5.860988293,80750
1600,59.0,6.148371231,85800
1700,60.0,6.419322713,90850
1800,60.0,6.68667505,95900
1900,59.0,6.948190372,100950
2000,59.0,7.248996064,106000
2100,57.0,7.557465029,111050
2200,56.0,7.835736963,116100
2300,56.0,8.108750879,121150
2400,54.0,8.384250316,126200
2500,54.0,8.678750409,131250
2600,54.0,8.953256173,136300
2700,54.0,9.208623562,141350
2800,54.0,9.470885954,146400
2900,54.0,9.755795041,151450
3000,54.0,10.025823969,156500
3100,54.0,10.308416538,161550
3200,54.0,10.623229465,166600
3300,50.0,10.908705833,171650
3400,50.0,11.32875629,176700
3500,50.0,11.596904374,181750
3600,50.0,11.891933662,186800
3700,48.0,12.160231791,191850
3800,48.0,12.533026274,196900
3900,48.0,12.89333737,201950
4000,48.0,13.142274215,207000
4100,48.0,13.391025194,212050
4200,48.0,13.655902258,217100
4300,48.0,13.905865179,222150
4400,48.0,14.156227354,227200
4500,48.0,14.400213334,232250
4600,46.0,14.643375285,237300
4700,46.0,14.88721798,242350
4800,46.0,15.14309632,247400
4900,46.0,15.392300574,252450
5000,46.0,15.637943372,257500
