iterations, fitness, time, fevals
0,77.0,0.40538606,12532033
100,77.0,0.789651896,12552233
200,77.0,1.189010295,12572433
300,77.0,1.57105086,12592633
400,77.0,1.951752617,12612833
500,77.0,2.343871808,12633033
600,77.0,2.733513641,12653233
700,77.0,3.225226359,12673433
800,77.0,3.676543119,12693633
900,77.0,4.049884451,12713833
1000,77.0,4.435983655,12734033
1100,77.0,4.81421671,12754233
1200,77.0,5.202747399,12774433
1300,77.0,5.583580957,12794633
1400,77.0,6.0139724,12814833
1500,77.0,6.394268501,12835033
1600,77.0,6.780015839,12855233
1700,77.0,7.169402101,12875433
1800,77.0,7.558975176,12895633
1900,77.0,7.943945322,12915833
2000,77.0,8.319227883,12936033
2100,77.0,8.696662679,12956233
2200,77.0,9.092386448,12976433
2300,77.0,9.478393962,12996633
2400,77.0,9.850527252,13016833
2500,77.0,10.238283624,13037033
2600,77.0,10.632842395,13057233
2700,77.0,11.013503988,13077433
2800,77.0,11.389800244,13097633
2900,77.0,11.76874311,13117833
3000,77.0,12.163327071,13138033
3100,77.0,12.550677208,13158233
3200,77.0,12.92815619,13178433
3300,77.0,13.309054408,13198633
3400,77.0,13.695057168,13218833
3500,77.0,14.090195502,13239033
3600,77.0,14.470558893,13259233
3700,77.0,14.856012523,13279433
3800,77.0,15.24442792,13299633
3900,77.0,15.623896422,13319833
4000,77.0,16.005846744,13340033
4100,77.0,16.388150699,13360233
4200,77.0,16.771192221,13380433
4300,77.0,17.166846393,13400633
4400,77.0,17.546366691,13420833
4500,77.0,17.928641475,13441033
4600,77.0,18.299858852,13461233
4700,77.0,18.697036678,13481433
4800,77.0,19.076782524,13501633
4900,77.0,19.472962865,13521833
5000,77.0,19.847848639,13542033
5100,77.0,20.247265164,13562233
5200,77.0,20.663782373,13582433
5300,77.0,21.059883781,13602633
5400,77.0,21.435714044,13622833
5500,77.0,21.869781051,13643033
5600,77.0,22.301977529,13663233
5700,77.0,22.753407012,13683433
5800,77.0,23.228410138,13703633
5900,77.0,23.701177558,13723833
6000,77.0,24.118763542,13744033
6100,77.0,24.49729836,13764233
6200,77.0,24.88615351,13784433
6300,77.0,25.286224751,13804633
6400,77.0,25.66484338,13824833
6500,77.0,26.052658928,13845033
6600,77.0,26.436889871,13865233
6700,77.0,26.842001814,13885433
6800,77.0,27.358914545,13905633
6900,77.0,27.897732225,13925833
7000,77.0,28.278443462,13946033
7100,77.0,28.694303266,13966233
7200,77.0,29.087985069,13986433
7300,77.0,29.467353185,14006633
7400,77.0,29.85248803,14026833
7500,77.0,30.242344042,14047033
7600,77.0,30.635337915,14067233
7700,77.0,31.016794967,14087433
7800,77.0,31.431012177,14107633
7900,77.0,31.834790717,14127833
8000,77.0,32.222914357,14148033
8100,77.0,32.608601839,14168233
8200,77.0,32.992371914,14188433
8300,77.0,33.379594161,14208633
8400,77.0,33.760832121,14228833
8500,77.0,34.137465516,14249033
8600,77.0,34.531239099,14269233
8700,77.0,34.917327927,14289433
8800,77.0,35.326337067,14309633
8900,77.0,35.722453294,14329833
9000,77.0,36.096229286,14350033
9100,77.0,36.479356633,14370233
9200,77.0,36.919530022,14390433
9300,77.0,37.294296831,14410633
9400,77.0,37.680388621,14430833
9500,77.0,38.06479434,14451033
9600,77.0,38.461052671,14471233
9700,77.0,38.83667357,14491433
9800,77.0,39.220700489,14511633
9900,77.0,39.605818897,14531833
10000,77.0,39.999757917,14552033
