iteration,MSE_train,MSE_tst,acc_train,acc_test,elapsed
0,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.050582264
10,0.322714511673,0.308891744502,0.351206434316,0.377358490566,0.193455351
20,0.234706246428,0.220032675506,0.517426273458,0.547169811321,0.360512235
30,0.231112328138,0.23878092431,0.504021447721,0.509433962264,0.497692279
40,0.186781874654,0.186143689038,0.611260053619,0.616352201258,0.645437326
50,0.178909063187,0.163732147325,0.608579088472,0.647798742138,0.792158807
60,0.16333413517,0.163171520971,0.643431635389,0.641509433962,0.935043246
70,0.164432850382,0.169885163433,0.635388739946,0.610062893082,1.075358537
80,0.15980863642,0.157422342732,0.630026809651,0.647798742138,1.214631548
90,0.149305876523,0.151019061649,0.646112600536,0.641509433962,1.35213735
100,0.129692148062,0.131349468965,0.670241286863,0.660377358491,1.49553503
110,0.125035068101,0.117925764025,0.691689008043,0.685534591195,1.648088491
120,0.120581393535,0.115599567056,0.689008042895,0.710691823899,1.799243793
130,0.11485757744,0.122100795934,0.713136729223,0.704402515723,1.9512689
140,0.113369804162,0.115765031437,0.69436997319,0.704402515723,2.12152826
150,0.105403488433,0.10928426745,0.718498659517,0.716981132075,2.292635237
160,0.0970873561473,0.105736662874,0.710455764075,0.704402515723,2.442115411
170,0.0951521666636,0.109535012022,0.734584450402,0.723270440252,2.60025903
180,0.0935602710404,0.107751571886,0.742627345845,0.74213836478,2.74758833
190,0.0897455290994,0.108639461838,0.747989276139,0.698113207547,2.92091134
200,0.0888632460388,0.107537849678,0.753351206434,0.716981132075,3.079162474
210,0.0875576845133,0.106999263278,0.758713136729,0.729559748428,3.22638178
220,0.0861149908057,0.105860797366,0.758713136729,0.729559748428,3.413347944
230,0.0844832257427,0.103283048255,0.756032171582,0.735849056604,3.571511521
240,0.0830395671629,0.103299644937,0.761394101877,0.748427672956,3.716680265
250,0.0821812827511,0.102708296128,0.753351206434,0.748427672956,3.864842893
260,0.0817409409174,0.101818814521,0.742627345845,0.761006289308,4.010318794
270,0.0822447930311,0.0999111052854,0.761394101877,0.74213836478,4.169633735
280,0.0804568182722,0.0997292927494,0.753351206434,0.767295597484,4.314691819
290,0.0798057165506,0.0980026854546,0.753351206434,0.754716981132,4.470320175
300,0.0792660516925,0.0980320334245,0.750670241287,0.767295597484,4.624341763
310,0.0783088517507,0.0945063316948,0.764075067024,0.74213836478,4.767969573
320,0.0758164150939,0.0943687863228,0.761394101877,0.77358490566,4.917613005
330,0.0748584761666,0.0935285279296,0.766756032172,0.779874213836,5.075040761
340,0.0744063106187,0.0932055630973,0.772117962466,0.77358490566,5.284122828
350,0.0741906771016,0.0930318242771,0.772117962466,0.77358490566,5.435048337
360,0.0741306026416,0.0925811996675,0.774798927614,0.77358490566,5.588931896
370,0.0739369970016,0.0922799033747,0.772117962466,0.77358490566,5.783313748
380,0.0735092715529,0.0924681958357,0.766756032172,0.77358490566,5.949813998
390,0.0735106273038,0.0893350787106,0.769436997319,0.779874213836,6.168906065
400,0.0735663083734,0.0892707694364,0.772117962466,0.779874213836,6.324933707
410,0.0734508480125,0.0885103493031,0.772117962466,0.786163522013,6.490437033
420,0.0734760424586,0.0880471344144,0.764075067024,0.779874213836,6.698317394
