iterations, fitness, time, fevals
0,43.0,0.055746602,20003738
100,43.0,0.105812677,20023938
200,43.0,0.152288398,20044138
300,43.0,0.197581881,20064338
400,43.0,0.243277761,20084538
500,43.0,0.282561009,20104738
600,43.0,0.329958121,20124938
700,43.0,0.380677826,20145138
800,43.0,0.433730962,20165338
900,43.0,0.49955067,20185538
1000,43.0,0.61644121,20205738
1100,43.0,0.780587986,20225938
1200,43.0,0.829749649,20246138
1300,43.0,0.875168202,20266338
1400,43.0,0.923739269,20286538
1500,43.0,0.983137535,20306738
1600,43.0,1.162776309,20326938
1700,43.0,1.227887236,20347138
1800,43.0,1.280394242,20367338
1900,43.0,1.33490468,20387538
2000,43.0,1.400198021,20407738
2100,43.0,1.46712038,20427938
2200,43.0,1.53064606,20448138
2300,43.0,1.585556288,20468338
2400,43.0,1.630662417,20488538
2500,43.0,1.676513908,20508738
2600,43.0,1.720833491,20528938
2700,43.0,1.762376299,20549138
2800,43.0,1.808049653,20569338
2900,43.0,1.848311868,20589538
3000,43.0,1.89743608,20609738
3100,43.0,1.951808239,20629938
3200,43.0,2.009891274,20650138
3300,43.0,2.064528487,20670338
3400,43.0,2.12068136,20690538
3500,43.0,2.178117187,20710738
3600,43.0,2.223570582,20730938
3700,43.0,2.280160532,20751138
3800,43.0,2.331875795,20771338
3900,43.0,2.377422246,20791538
4000,43.0,2.422415669,20811738
4100,43.0,2.466814777,20831938
4200,43.0,2.506729159,20852138
4300,43.0,2.556071602,20872338
4400,43.0,2.601111076,20892538
4500,43.0,2.644137387,20912738
4600,43.0,2.692132367,20932938
4700,43.0,2.738016965,20953138
4800,43.0,2.781721019,20973338
4900,43.0,2.827475896,20993538
5000,43.0,2.877612114,21013738
