iterations,fitness,time,fevals
0,40.0,0.006995986,5910338
100,41.0,0.016125898,5914016
200,39.0,0.02410778,5917662
300,41.0,0.031802315,5921340
400,39.0,0.042338059,5925017
500,40.0,0.055049787,5928706
600,39.0,0.065747942,5932360
700,39.0,0.074450695,5936006
800,37.0,0.084800908,5939698
900,37.0,0.092720326,5943368
1000,37.0,0.110066304,5947060
1100,38.0,0.118958402,5950736
1200,37.0,0.127049704,5954419
1300,38.0,0.135671429,5958080
1400,39.0,0.142529012,5961746
1500,38.0,0.154315856,5965420
1600,37.0,0.160575072,5969090
1700,38.0,0.166854636,5972751
1800,37.0,0.176723856,5976433
1900,37.0,0.184093165,5980097
2000,39.0,0.193750039,5983757
2100,38.0,0.203222583,5987451
2200,38.0,0.209312632,5991142
2300,39.0,0.218553145,5994789
2400,38.0,0.22675181,5998459
2500,37.0,0.23598105,6002129
2600,38.0,0.24672408,6005794
2700,37.0,0.258019381,6009448
2800,39.0,0.264562192,6013104
2900,39.0,0.271031307,6016769
3000,38.0,0.277989791,6020429
3100,38.0,0.283827448,6024093
3200,37.0,0.289766143,6027769
3300,38.0,0.295481225,6031417
3400,38.0,0.30123388,6035072
3500,37.0,0.306846222,6038748
3600,38.0,0.314496498,6042425
3700,38.0,0.321507833,6046095
3800,38.0,0.327287594,6049738
3900,38.0,0.334328932,6053443
4000,39.0,0.34056179,6057116
4100,37.0,0.350356087,6060785
4200,38.0,0.356436964,6064442
4300,37.0,0.363036166,6068109
4400,38.0,0.369794116,6071758
4500,38.0,0.375447045,6075422
4600,38.0,0.381440327,6079090
4700,37.0,0.391419661,6082747
4800,36.0,0.400570304,6086416
4900,37.0,0.414682435,6090081
5000,38.0,0.424466881,6093750
