iterations,fitness,time,fevals
0,42.0,0.033461332,1301689
100,40.0,0.051397006,1306551
200,40.0,0.066784738,1311392
300,40.0,0.090308822,1316231
400,38.0,0.099332994,1321031
500,39.0,0.108364561,1325826
600,41.0,0.117071158,1330657
700,39.0,0.133014688,1335501
800,39.0,0.148160081,1340310
900,38.0,0.159154356,1345154
1000,40.0,0.170025483,1349963
1100,40.0,0.183279063,1354788
1200,40.0,0.202976141,1359602
1300,41.0,0.213479191,1364406
1400,40.0,0.222914627,1369224
1500,39.0,0.233927677,1374068
1600,40.0,0.247876392,1378908
1700,40.0,0.256868188,1383744
1800,40.0,0.264991371,1388530
1900,38.0,0.273517771,1393376
2000,39.0,0.284131921,1398188
2100,40.0,0.293583281,1402987
2200,39.0,0.306305171,1407830
2300,38.0,0.314850843,1412696
2400,38.0,0.322562546,1417531
2500,40.0,0.330007774,1422327
2600,41.0,0.338486281,1427130
2700,39.0,0.348787115,1431914
2800,37.0,0.356736993,1436724
2900,40.0,0.364500371,1441526
3000,37.0,0.372376763,1446354
3100,39.0,0.382410802,1451211
3200,37.0,0.392300594,1455972
3300,37.0,0.405817341,1460825
3400,37.0,0.41476982,1465634
3500,37.0,0.423213481,1470424
3600,37.0,0.432076881,1475267
3700,38.0,0.444034051,1480097
3800,39.0,0.452206283,1484925
3900,37.0,0.460189118,1489749
4000,38.0,0.468640593,1494614
4100,37.0,0.482756032,1499427
4200,37.0,0.503247185,1504271
4300,38.0,0.512969751,1509094
4400,37.0,0.521938929,1513897
4500,38.0,0.530878012,1518712
4600,39.0,0.547151602,1523534
4700,38.0,0.556547105,1528353
4800,37.0,0.571340278,1533157
4900,38.0,0.579738701,1537984
5000,38.0,0.608224138,1542805
