iterations, fitness, time, fevals
0,44.0,0.000310356,10303
100,44.0,0.000628088,10403
200,44.0,0.00098214,10503
300,44.0,0.001249907,10603
400,44.0,0.001517905,10703
500,44.0,0.00181669,10803
600,44.0,0.002152543,10903
700,44.0,0.002371481,11003
800,44.0,0.002563611,11103
900,44.0,0.002823473,11203
1000,44.0,0.003102581,11303
1100,44.0,0.003405829,11403
1200,44.0,0.003656407,11503
1300,44.0,0.004170992,11603
1400,44.0,0.004418282,11703
1500,44.0,0.004664163,11803
1600,44.0,0.004906383,11903
1700,44.0,0.005165061,12003
1800,44.0,0.005401771,12103
1900,44.0,0.00563967,12203
2000,44.0,0.005890883,12303
2100,44.0,0.006565672,12403
2200,44.0,0.006783583,12503
2300,44.0,0.00705625,12603
2400,44.0,0.007334686,12703
2500,44.0,0.007660623,12803
2600,44.0,0.008025173,12903
2700,44.0,0.008266004,13003
2800,44.0,0.008503685,13103
2900,44.0,0.008761585,13203
3000,44.0,0.008997618,13303
3100,44.0,0.009310869,13403
3200,44.0,0.009771247,13503
3300,44.0,0.010060581,13603
3400,44.0,0.010334117,13703
3500,44.0,0.010614595,13803
3600,44.0,0.010890704,13903
3700,44.0,0.011146904,14003
3800,44.0,0.011460189,14103
3900,44.0,0.011697465,14203
4000,44.0,0.012078884,14303
4100,44.0,0.012347782,14403
4200,44.0,0.012612731,14503
4300,44.0,0.012918376,14603
4400,44.0,0.013183064,14703
4500,44.0,0.013447239,14803
4600,44.0,0.013754072,14903
4700,44.0,0.014145299,15003
4800,44.0,0.0144079,15103
4900,44.0,0.014704014,15203
5000,44.0,0.014979167,15303
