iterations,fitness,time,fevals
0,40.0,0.014955797,1008403
100,41.0,0.026657047,1014180
200,41.0,0.036557901,1019975
300,41.0,0.047204062,1025732
400,41.0,0.066874817,1031470
500,39.0,0.07858142,1037246
600,39.0,0.089238461,1042973
700,40.0,0.105401076,1048794
800,39.0,0.127488469,1054547
900,40.0,0.139228624,1060345
1000,39.0,0.150626403,1066124
1100,38.0,0.16433132,1071915
1200,40.0,0.180385,1077660
1300,38.0,0.196550066,1083451
1400,39.0,0.212697132,1089252
1500,40.0,0.236239908,1095031
1600,39.0,0.249870021,1100795
1700,39.0,0.265971758,1106557
1800,39.0,0.278085715,1112346
1900,40.0,0.288854253,1118110
2000,39.0,0.299746053,1123832
2100,39.0,0.317328999,1129620
2200,39.0,0.328610102,1135385
2300,38.0,0.339233931,1141132
2400,38.0,0.349880973,1146890
2500,39.0,0.367570165,1152635
2600,39.0,0.378938247,1158414
2700,37.0,0.390276589,1164159
2800,38.0,0.402953532,1169908
2900,38.0,0.420469608,1175698
3000,38.0,0.43234379,1181444
3100,36.0,0.442095781,1187233
3200,37.0,0.456878919,1192983
3300,38.0,0.472679542,1198766
3400,38.0,0.486233375,1204544
3500,38.0,0.499146909,1210305
3600,37.0,0.514631018,1216058
3700,38.0,0.527559795,1221866
3800,38.0,0.537869354,1227656
3900,38.0,0.548219686,1233397
4000,38.0,0.56594645,1239170
4100,39.0,0.577953709,1244939
4200,38.0,0.591745533,1250668
4300,38.0,0.606956147,1256410
4400,37.0,0.621058965,1262169
4500,37.0,0.632611832,1267938
4600,38.0,0.644953097,1273694
4700,38.0,0.673172401,1279475
4800,39.0,0.703194801,1285234
4900,38.0,0.732624693,1290974
5000,38.0,0.756674959,1296769
