iterations,fitness,time,fevals
0,42.0,0.000315532,25606
100,44.0,0.000660808,25706
200,45.0,0.000996288,25806
300,45.0,0.001354335,25906
400,45.0,0.001670349,26006
500,45.0,0.001993166,26106
600,45.0,0.002332054,26206
700,45.0,0.003796259,26306
800,45.0,0.004335636,26406
900,45.0,0.004872058,26506
1000,45.0,0.005266048,26606
1100,45.0,0.005737456,26706
1200,45.0,0.006167562,26806
1300,45.0,0.006520147,26906
1400,45.0,0.006872135,27006
1500,45.0,0.007132994,27106
1600,45.0,0.007454036,27206
1700,45.0,0.007977047,27306
1800,45.0,0.008235523,27406
1900,45.0,0.008498002,27506
2000,45.0,0.00878919,27606
2100,45.0,0.009027569,27706
2200,45.0,0.009276853,27806
2300,45.0,0.009465894,27906
2400,45.0,0.009709211,28006
2500,45.0,0.010001363,28106
2600,45.0,0.01034643,28206
2700,45.0,0.010608705,28306
2800,45.0,0.010952663,28406
2900,45.0,0.011419081,28506
3000,45.0,0.011865441,28606
3100,45.0,0.012248375,28706
3200,45.0,0.012656163,28806
3300,45.0,0.013052053,28906
3400,45.0,0.013625839,29006
3500,45.0,0.0138954,29106
3600,45.0,0.014183122,29206
3700,45.0,0.014436935,29306
3800,45.0,0.014735823,29406
3900,45.0,0.015077857,29506
4000,45.0,0.015488907,29606
4100,45.0,0.015749257,29706
4200,45.0,0.016108319,29806
4300,45.0,0.01645047,29906
4400,45.0,0.016736842,30006
4500,45.0,0.016973962,30106
4600,45.0,0.017264631,30206
4700,45.0,0.018484648,30306
4800,45.0,0.018899623,30406
4900,45.0,0.019350942,30506
5000,45.0,0.021384998,30606
