iterations,fitness,time,fevals
0,41.0,0.00733252,1965688
100,41.0,0.013625351,1969034
200,41.0,0.021769153,1972392
300,41.0,0.033478407,1975728
400,42.0,0.042235225,1979048
500,41.0,0.049506311,1982374
600,41.0,0.05639121,1985686
700,39.0,0.062722438,1989012
800,39.0,0.070271957,1992348
900,40.0,0.082022503,1995686
1000,40.0,0.092299051,1999030
1100,40.0,0.105444821,2002390
1200,39.0,0.118986353,2005727
1300,40.0,0.134895424,2009062
1400,40.0,0.14631511,2012410
1500,38.0,0.154786772,2015744
1600,38.0,0.176413273,2019091
1700,37.0,0.18440871,2022421
1800,38.0,0.192883453,2025771
1900,39.0,0.206110727,2029122
2000,37.0,0.214687059,2032460
2100,38.0,0.228000649,2035807
2200,37.0,0.237936082,2039136
2300,37.0,0.245497468,2042474
2400,37.0,0.252850874,2045813
2500,38.0,0.25996534,2049170
2600,37.0,0.267599811,2052500
2700,36.0,0.281435349,2055847
2800,38.0,0.288817991,2059210
2900,38.0,0.294919574,2062538
3000,39.0,0.301448014,2065906
3100,38.0,0.307714447,2069236
3200,38.0,0.314048901,2072565
3300,38.0,0.320487009,2075913
3400,38.0,0.331949096,2079269
3500,36.0,0.338362679,2082590
3600,37.0,0.344298808,2085903
3700,39.0,0.350233985,2089243
3800,37.0,0.356463704,2092568
3900,38.0,0.363286422,2095904
4000,38.0,0.370594139,2099239
4100,39.0,0.387991966,2102599
4200,37.0,0.394517332,2105956
4300,37.0,0.400908634,2109317
4400,38.0,0.406992894,2112650
4500,38.0,0.41300902,2116016
4600,37.0,0.419465433,2119317
4700,38.0,0.430676729,2122685
4800,37.0,0.436832922,2126039
4900,37.0,0.443327078,2129342
5000,38.0,0.449408692,2132702
