iterations, fitness, time, fevals
0,43.0,0.038875906,18973538
100,43.0,0.085069296,18993738
200,43.0,0.130383598,19013938
300,43.0,0.175287259,19034138
400,43.0,0.214525097,19054338
500,43.0,0.264589071,19074538
600,43.0,0.311240643,19094738
700,43.0,0.35664741,19114938
800,43.0,0.397603809,19135138
900,43.0,0.444701949,19155338
1000,43.0,0.489997188,19175538
1100,43.0,0.53575161,19195738
1200,43.0,0.583523756,19215938
1300,43.0,0.624256524,19236138
1400,43.0,0.668987065,19256338
1500,43.0,0.714598586,19276538
1600,43.0,0.762786666,19296738
1700,43.0,0.804958585,19316938
1800,43.0,0.854658041,19337138
1900,43.0,0.901481353,19357338
2000,43.0,0.948371338,19377538
2100,43.0,0.993536846,19397738
2200,43.0,1.040154273,19417938
2300,43.0,1.081436648,19438138
2400,43.0,1.127310177,19458338
2500,43.0,1.172317903,19478538
2600,43.0,1.219758967,19498738
2700,43.0,1.264321283,19518938
2800,43.0,1.333125565,19539138
2900,43.0,1.375339437,19559338
3000,43.0,1.4284542,19579538
3100,43.0,1.478153665,19599738
3200,43.0,1.525838441,19619938
3300,43.0,1.571734398,19640138
3400,43.0,1.616885227,19660338
3500,43.0,1.662782172,19680538
3600,43.0,1.701356738,19700738
3700,43.0,1.747488184,19720938
3800,43.0,1.79704676,19741138
3900,43.0,1.843414221,19761338
4000,43.0,1.888857043,19781538
4100,43.0,1.929256956,19801738
4200,43.0,1.973829585,19821938
4300,43.0,2.019350508,19842138
4400,43.0,2.066770276,19862338
4500,43.0,2.107268928,19882538
4600,43.0,2.151105084,19902738
4700,43.0,2.195243101,19922938
4800,43.0,2.245279729,19943138
4900,43.0,2.283303001,19963338
5000,43.0,2.331032514,19983538
