iterations,fitness,time,fevals
0,41.0,0.008473259,5092863
100,40.0,0.016727902,5098369
200,41.0,0.029179726,5103872
300,41.0,0.038709017,5109378
400,41.0,0.047628407,5114891
500,40.0,0.055843056,5120363
600,39.0,0.064160886,5125866
700,39.0,0.075930838,5131361
800,41.0,0.085189794,5136858
900,39.0,0.094755016,5142353
1000,40.0,0.103676713,5147826
1100,40.0,0.112182924,5153319
1200,40.0,0.125771131,5158809
1300,39.0,0.136375676,5164297
1400,40.0,0.145486999,5169770
1500,41.0,0.15604793,5175250
1600,39.0,0.16933446,5180727
1700,41.0,0.180092655,5186208
1800,39.0,0.190305211,5191670
1900,38.0,0.199298169,5197136
2000,38.0,0.208353296,5202604
2100,39.0,0.221508285,5208060
2200,39.0,0.230368443,5213551
2300,39.0,0.244478003,5219013
2400,40.0,0.263010005,5224488
2500,39.0,0.283036009,5229982
2600,40.0,0.303114698,5235454
2700,38.0,0.32645273,5240903
2800,37.0,0.337495303,5246386
2900,37.0,0.347087832,5251861
3000,37.0,0.355549028,5257312
3100,38.0,0.367786482,5262795
3200,39.0,0.376313388,5268275
3300,38.0,0.38796986,5273745
3400,38.0,0.397655127,5279215
3500,37.0,0.406253892,5284705
3600,38.0,0.417180548,5290186
3700,37.0,0.42563749,5295659
3800,39.0,0.434999374,5301123
3900,39.0,0.443737752,5306615
4000,38.0,0.453697916,5312102
4100,38.0,0.467455375,5317571
4200,38.0,0.478312833,5323041
4300,38.0,0.488710305,5328519
4400,38.0,0.497499143,5334006
4500,38.0,0.506019092,5339454
4600,37.0,0.515111947,5344961
4700,38.0,0.524258105,5350450
4800,37.0,0.535019415,5355938
4900,38.0,0.543483401,5361427
5000,38.0,0.555820838,5366894
