iterations,fitness,time,fevals
0,40.0,0.000343329,20505
100,38.0,0.000690245,20605
200,42.0,0.001033679,20705
300,39.0,0.001372111,20805
400,43.0,0.001717239,20905
500,45.0,0.001967849,21005
600,45.0,0.002324176,21105
700,45.0,0.00256157,21205
800,45.0,0.002796953,21305
900,45.0,0.00304984,21405
1000,45.0,0.003355334,21505
1100,45.0,0.003841607,21605
1200,45.0,0.004389623,21705
1300,45.0,0.004724621,21805
1400,45.0,0.004971261,21905
1500,45.0,0.005312057,22005
1600,45.0,0.005666559,22105
1700,45.0,0.006047626,22205
1800,45.0,0.018129808,22305
1900,45.0,0.018498174,22405
2000,45.0,0.018812048,22505
2100,45.0,0.020321548,22605
2200,45.0,0.020617341,22705
2300,45.0,0.020928727,22805
2400,45.0,0.021214082,22905
2500,45.0,0.021495556,23005
2600,45.0,0.021765838,23105
2700,45.0,0.022158727,23205
2800,45.0,0.022444203,23305
2900,45.0,0.024676437,23405
3000,45.0,0.024969421,23505
3100,45.0,0.025261608,23605
3200,45.0,0.025616941,23705
3300,45.0,0.029481883,23805
3400,45.0,0.029818891,23905
3500,45.0,0.03015059,24005
3600,45.0,0.030453925,24105
3700,45.0,0.030746509,24205
3800,45.0,0.031086271,24305
3900,45.0,0.031416214,24405
4000,45.0,0.031749951,24505
4100,45.0,0.032349127,24605
4200,45.0,0.032665955,24705
4300,45.0,0.032993814,24805
4400,45.0,0.033312271,24905
4500,45.0,0.034324515,25005
4600,45.0,0.034813982,25105
4700,45.0,0.035515832,25205
4800,45.0,0.035962272,25305
4900,45.0,0.036574637,25405
5000,45.0,0.036959542,25505
