iterations, fitness, time, fevals
0,43.0,0.054179332,8671538
100,43.0,0.105854112,8691738
200,43.0,0.155225009,8711938
300,43.0,0.202653904,8732138
400,43.0,0.254401325,8752338
500,43.0,0.300524143,8772538
600,43.0,0.346050183,8792738
700,43.0,0.394824836,8812938
800,43.0,0.443400225,8833138
900,43.0,0.489539559,8853338
1000,43.0,0.536539383,8873538
1100,43.0,0.575281303,8893738
1200,43.0,0.623053262,8913938
1300,43.0,0.668741928,8934138
1400,43.0,0.714540161,8954338
1500,43.0,0.757762647,8974538
1600,43.0,0.804572297,8994738
1700,43.0,0.850940896,9014938
1800,43.0,0.897856814,9035138
1900,43.0,0.942922786,9055338
2000,43.0,0.989907239,9075538
2100,43.0,1.034995603,9095738
2200,43.0,1.080939793,9115938
2300,43.0,1.129841597,9136138
2400,43.0,1.176841805,9156338
2500,43.0,1.226583078,9176538
2600,43.0,1.276491401,9196738
2700,43.0,1.321967862,9216938
2800,43.0,1.367150972,9237138
2900,43.0,1.406827733,9257338
3000,43.0,1.457375389,9277538
3100,43.0,1.503928575,9297738
3200,43.0,1.552956989,9317938
3300,43.0,1.598206498,9338138
3400,43.0,1.647215222,9358338
3500,43.0,1.686080025,9378538
3600,43.0,1.735919253,9398738
3700,43.0,1.780649943,9418938
3800,43.0,1.828050699,9439138
3900,43.0,1.874802413,9459338
4000,43.0,1.914977528,9479538
4100,43.0,1.960743302,9499738
4200,43.0,2.006973362,9519938
4300,43.0,2.052672748,9540138
4400,43.0,2.091173112,9560338
4500,43.0,2.136413864,9580538
4600,43.0,2.181258704,9600738
4700,43.0,2.232089721,9620938
4800,43.0,2.270327147,9641138
4900,43.0,2.318877834,9661338
5000,43.0,2.366377377,9681538
