iterations,fitness,time,fevals
0,43.0,0.000303815,30707
100,41.0,0.000566203,30807
200,33.0,0.000844608,30907
300,38.0,0.00100917,31007
400,44.0,0.001252445,31107
500,44.0,0.001426939,31207
600,44.0,0.001609139,31307
700,44.0,0.001770476,31407
800,44.0,0.001943968,31507
900,44.0,0.002318685,31607
1000,45.0,0.002571316,31707
1100,45.0,0.002791984,31807
1200,45.0,0.003020193,31907
1300,45.0,0.0032087,32007
1400,45.0,0.003407668,32107
1500,45.0,0.003581199,32207
1600,45.0,0.003749325,32307
1700,45.0,0.00392109,32407
1800,45.0,0.00416476,32507
1900,45.0,0.004431839,32607
2000,45.0,0.00578451,32707
2100,45.0,0.00639828,32807
2200,45.0,0.006704629,32907
2300,45.0,0.006885547,33007
2400,45.0,0.007068236,33107
2500,45.0,0.007292112,33207
2600,45.0,0.007475149,33307
2700,45.0,0.007657973,33407
2800,45.0,0.007937159,33507
2900,45.0,0.00811751,33607
3000,45.0,0.008416545,33707
3100,45.0,0.008665683,33807
3200,45.0,0.008948932,33907
3300,45.0,0.009225106,34007
3400,45.0,0.009407476,34107
3500,45.0,0.009586918,34207
3600,45.0,0.009832033,34307
3700,45.0,0.010071143,34407
3800,45.0,0.010252185,34507
3900,45.0,0.010431201,34607
4000,45.0,0.010609957,34707
4100,45.0,0.010814659,34807
4200,45.0,0.011093232,34907
4300,45.0,0.011451166,35007
4400,45.0,0.011765781,35107
4500,45.0,0.012064945,35207
4600,45.0,0.012390665,35307
4700,45.0,0.012680694,35407
4800,45.0,0.013323909,35507
4900,45.0,0.013599292,35607
5000,45.0,0.013882263,35707
