iterations,fitness,time,fevals
0,0.035195728971,0.00440561799951,732
10,0.0451087155585,0.0115126829987,1359
20,0.0495339219133,0.0155956659983,1997
30,0.0563595262985,0.0201639539991,2631
40,0.0636622942678,0.0246414840003,3247
50,0.0746484705498,0.0284704990008,3873
60,0.070513123317,0.0321471310017,4508
70,0.0761690640955,0.035428176001,5139
80,0.0791864955429,0.0388964230024,5767
90,0.0793227136584,0.0422478310029,6406
100,0.0837704189669,0.045280979004,7037
110,0.0827583769612,0.0481032960051,7673
120,0.088344589476,0.0508856400047,8308
130,0.0892799455128,0.0545714790042,8927
140,0.0830387931249,0.0573941220046,9560
150,0.0908395124098,0.0602564850051,10184
160,0.0860433924019,0.0630700610054,10804
170,0.0952512751334,0.0658041770057,11439
180,0.0922426854993,0.0683513890053,12072
190,0.0889573090202,0.0716181690059,12687
200,0.0813596263419,0.0743234120055,13323
210,0.0772136719273,0.0770469510062,13951
220,0.084921949372,0.0811203560061,14570
230,0.0926678769162,0.083935096005,15215
240,0.0908070544898,0.0874555130049,15839
250,0.0852595277158,0.090290386006,16471
260,0.0843507990695,0.0931728590058,17098
270,0.0842633891388,0.0959275590067,17728
280,0.0864717334129,0.0986445680064,18361
290,0.0853758913171,0.102078623007,19008
300,0.0831324026692,0.105112417006,19660
310,0.0849388090721,0.107881389007,20288
320,0.090602960878,0.110615354008,20906
330,0.0820037422557,0.113371353007,21536
340,0.0828997345295,0.115953399007,22170
350,0.0929000224916,0.118901660007,22796
360,0.0871925387428,0.121559478008,23428
370,0.0814113320591,0.124352057008,24054
380,0.0888752313555,0.127101762007,24674
390,0.086973023757,0.129951666007,25306
400,0.0869359233366,0.132651336007,25940
410,0.0852613844705,0.135882816008,26564
420,0.0959938226917,0.138389933009,27189
430,0.0926402161513,0.141131664008,27810
440,0.0941138264635,0.143828744007,28442
450,0.0916833300729,0.146214935006,29070
460,0.0982018451407,0.148709397006,29707
470,0.0992550469191,0.151629502006,30342
480,0.102589303716,0.153991630006,30968
490,0.097517199929,0.156774048008,31598
500,0.0968099748064,0.159539989008,32226
510,0.101431016501,0.162292326009,32850
520,0.101247911236,0.164937209009,33489
530,0.0949832027634,0.168347004008,34112
540,0.0939644413417,0.170733291008,34735
550,0.0916424748194,0.173279661009,35366
560,0.0913310340737,0.175642044009,35988
