iterations,fitness,time,fevals
0,0.0188541634411,1.29389991343e-05,11
10,0.0192290905073,2.96979978884e-05,21
20,0.0198309949241,6.73249978718e-05,31
30,0.0211107516407,8.52809971548e-05,41
40,0.021657636454,0.000105374996565,51
50,0.0220942591679,0.000124873995446,61
60,0.0222819565646,0.000141131995406,71
70,0.0236312771144,0.000186159995792,81
80,0.024105787892,0.000205924994589,91
90,0.024188457649,0.000219408993871,101
100,0.0255180895661,0.000238293994698,111
110,0.0257022736468,0.000257066994891,121
120,0.0260041441604,0.000276580994978,131
130,0.0264895852705,0.00029482199534,141
140,0.0266790798594,0.000319553995723,151
150,0.0270116918142,0.000343692996466,161
160,0.0270160676259,0.000362721995771,171
170,0.0279046419397,0.000385803994504,181
180,0.0281807465495,0.000410915994507,191
190,0.0287195236391,0.000434281995695,201
200,0.0288728601273,0.000457871996332,211
210,0.0288769558424,0.000475881995953,221
220,0.0290370235514,0.00049382299585,231
230,0.0299093314668,0.00051697899471,241
240,0.0299093314668,0.000539183993169,251
250,0.0305654657833,0.000556521992621,261
260,0.0308915122745,0.000574281992158,271
270,0.0310428387007,0.000597602991547,281
280,0.0310428387007,0.000619330990958,291
290,0.0310866799924,0.000640950989691,301
300,0.0319447054691,0.000663395991069,311
310,0.0319447054691,0.00068623999141,321
320,0.0319562662549,0.000706863991581,331
330,0.0319824332447,0.000724951991288,341
340,0.0331666906733,0.000748619992009,351
350,0.033257000335,0.000770791992181,361
360,0.0336632617692,0.000794626992501,371
370,0.0337469937567,0.000812111993582,381
380,0.0341174175354,0.000832685995192,391
390,0.0341174175354,0.000850937994983,401
400,0.0346530465618,0.000869615994816,411
410,0.034929984686,0.000887752994458,421
420,0.0349611719524,0.000905282993699,431
430,0.0349611719524,0.000921975994061,441
440,0.0355780365421,0.000941496993619,451
450,0.0355780365421,0.000959776993113,461
460,0.0358483306553,0.000976772993454,471
470,0.0358816147642,0.000994202993752,481
480,0.0359015451876,0.00101242699384,491
490,0.0361522055362,0.00103004499397,501
500,0.0376026600273,0.00104750499304,511
510,0.0376286029249,0.00106475899338,521
520,0.0376286029249,0.00108290999378,531
530,0.0376286029249,0.00110130099347,541
540,0.0379894807822,0.00111786899288,551
550,0.0379894807822,0.00113611299275,561
560,0.0380327021457,0.00115399499191,571
570,0.0380327021457,0.00117177299217,581
580,0.0383599078055,0.00118931199177,591
590,0.0388301933209,0.00120644299204,601
600,0.0391190883651,0.00122375999126,611
610,0.0391190883651,0.00124738799059,621
620,0.0395399948425,0.00126652799008,631
630,0.0395399948425,0.00128385099015,641
640,0.0402932990454,0.00131035398954,651
650,0.040327520726,0.00133223098965,661
660,0.0404361070835,0.00135340499037,671
670,0.0404669045235,0.0013787909902,681
680,0.0409765775105,0.00140487799035,691
690,0.0409765775105,0.00142331599091,701
700,0.0409765775105,0.00144630599243,711
710,0.0409765775105,0.00146786199366,721
720,0.0409765775105,0.00148638199425,731
730,0.0413782966373,0.00149817499369,741
740,0.0413782966373,0.00152145499305,751
750,0.0414977674636,0.00153480999325,761
760,0.0414977674636,0.0015769969923,771
770,0.0414977674636,0.00159176399393,781
780,0.0416374359856,0.00161067799309,791
790,0.0416374359856,0.00163155499285,801
800,0.0421782341258,0.00167829999373,811
810,0.0422903047806,0.00169733299299,821
820,0.0422903047806,0.00171441599377,831
830,0.0423341809082,0.00173100999382,841
840,0.0423341809082,0.00174708399391,851
850,0.0423941357712,0.00176334099342,861
860,0.0435151135115,0.0017798119934,871
870,0.0435151135115,0.00179568199383,881
880,0.0438060193364,0.00181169099415,891
890,0.0438060193364,0.00182921899432,901
900,0.0438060193364,0.00184716099466,911
910,0.0438060193364,0.00186489999396,921
920,0.0444061188876,0.00188251399413,931
930,0.044410166204,0.00192246099505,941
940,0.044410166204,0.00193949199456,951
950,0.0445280976399,0.00195953199545,961
960,0.0447938269803,0.00197628399656,971
970,0.0448302511422,0.00199607699506,981
980,0.0448302511422,0.00201427799402,991
990,0.0448413453284,0.00203352599419,1001
1000,0.0448413453284,0.00205152199305,1011
1010,0.0448413453284,0.0020692669932,1021
1020,0.0448858879163,0.00208718599242,1031
1030,0.0450640762648,0.00210591199357,1041
1040,0.0450640762648,0.00212458799433,1051
1050,0.0460836599524,0.00214113299444,1061
1060,0.0464463952087,0.00217798799349,1071
1070,0.0464463952087,0.00219508299415,1081
1080,0.0468318757194,0.00221349199455,1091
1090,0.0468318757194,0.00223039499542,1101
1100,0.0468318757194,0.00224692299525,1111
1110,0.0468318757194,0.00226310799553,1121
1120,0.0468318757194,0.00227922299564,1131
1130,0.0468318757194,0.00229578999642,1141
1140,0.0468318757194,0.00231608599643,1151
1150,0.0468318757194,0.00233520699658,1161
1160,0.0468340707006,0.00235558999702,1171
1170,0.0468340707006,0.00237244399796,1181
1180,0.0470728031374,0.00239225599762,1191
1190,0.0470728031374,0.0024050289976,1201
1200,0.0472725812539,0.00244905699765,1211
1210,0.0472725812539,0.00246582999716,1221
1220,0.0472725812539,0.00248296599602,1231
1230,0.047354784944,0.00250093599607,1241
1240,0.047354784944,0.00252073099546,1251
1250,0.047354784944,0.00253843899554,1261
1260,0.047354784944,0.00255561599624,1271
