iteration,MSE_train,MSE_test,acc_train,acc_tst,elapsed
0,0.170318504118,0.157232700776,0.659517426273,0.685534591195,0.104855482
10,0.170241286863,0.157232704403,0.659517426273,0.685534591195,1.097846311
20,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.193955709
30,0.170241286863,0.157232704403,0.659517426273,0.685534591195,3.24871638
40,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.305709248
50,0.170241286863,0.157232704403,0.659517426273,0.685534591195,5.355712633
60,0.170241286863,0.157232704403,0.659517426273,0.685534591195,6.425760021
70,0.170241286863,0.157232704403,0.659517426273,0.685534591195,7.500481879
80,0.170241286863,0.157232704403,0.659517426273,0.685534591195,8.556203275
90,0.170241286863,0.157232704403,0.659517426273,0.685534591195,9.621551667
100,0.170241286863,0.157232704403,0.659517426273,0.685534591195,10.668755772
110,0.170241286863,0.157232704403,0.659517426273,0.685534591195,11.708745681
120,0.170241286863,0.157232704403,0.659517426273,0.685534591195,12.806698457
130,0.170241286863,0.157232704403,0.659517426273,0.685534591195,13.853712346
140,0.170241286863,0.157232704403,0.659517426273,0.685534591195,14.934554869
150,0.170241286863,0.157232704403,0.659517426273,0.685534591195,16.004342886
160,0.170241286863,0.157232704403,0.659517426273,0.685534591195,17.052189311
170,0.170241286863,0.157232704403,0.659517426273,0.685534591195,18.09955422
180,0.170241286863,0.157232704403,0.659517426273,0.685534591195,19.150386864
190,0.170241286863,0.157232704403,0.659517426273,0.685534591195,20.21325311
200,0.170241286863,0.157232704403,0.659517426273,0.685534591195,21.399342509
210,0.170241286863,0.157232704403,0.659517426273,0.685534591195,22.438397731
220,0.170241286863,0.157232704403,0.659517426273,0.685534591195,23.587983261
230,0.170241286863,0.157232704403,0.659517426273,0.685534591195,24.686316195
240,0.170241286863,0.157232704403,0.659517426273,0.685534591195,25.770124088
250,0.170241286863,0.157232704403,0.659517426273,0.685534591195,26.864463546
260,0.170241286863,0.157232704403,0.659517426273,0.685534591195,27.903872886
270,0.170241286863,0.157232704403,0.659517426273,0.685534591195,28.968953639
280,0.170241286863,0.157232704403,0.659517426273,0.685534591195,30.04140533
290,0.170241286863,0.157232704403,0.659517426273,0.685534591195,31.112564611
300,0.170241286863,0.157232704403,0.659517426273,0.685534591195,32.194358564
310,0.170241286863,0.157232704403,0.659517426273,0.685534591195,33.266189752
320,0.170241286863,0.157232704403,0.659517426273,0.685534591195,34.392550998
330,0.170241286863,0.157232704403,0.659517426273,0.685534591195,35.452986277
340,0.170241286863,0.157232704403,0.659517426273,0.685534591195,36.542901026
350,0.170241286863,0.157232704403,0.659517426273,0.685534591195,37.672222876
360,0.170241286863,0.157232704403,0.659517426273,0.685534591195,38.750925069
370,0.170241286863,0.157232704403,0.659517426273,0.685534591195,39.830306583
380,0.170241286863,0.157232704403,0.659517426273,0.685534591195,40.872736043
390,0.170241286863,0.157232704403,0.659517426273,0.685534591195,41.937068456
400,0.170241286863,0.157232704403,0.659517426273,0.685534591195,42.969346707
410,0.170241286863,0.157232704403,0.659517426273,0.685534591195,44.004236893
420,0.170241286863,0.157232704403,0.659517426273,0.685534591195,45.058319221
430,0.170241286863,0.157232704403,0.659517426273,0.685534591195,46.085568965
440,0.170241286863,0.157232704403,0.659517426273,0.685534591195,47.120944416
450,0.170241286863,0.157232704403,0.659517426273,0.685534591195,48.189390352
460,0.170241286863,0.157232704403,0.659517426273,0.685534591195,49.280729641
470,0.170241286863,0.157232704403,0.659517426273,0.685534591195,50.316985415
480,0.170241286863,0.157232704403,0.659517426273,0.685534591195,51.399780392
490,0.170241286863,0.157232704403,0.659517426273,0.685534591195,52.43940005
500,0.170241286863,0.157232704403,0.659517426273,0.685534591195,53.50119381
510,0.170241286863,0.157232704403,0.659517426273,0.685534591195,54.57970133
520,0.170241286863,0.157232704403,0.659517426273,0.685534591195,55.627202857
530,0.170241286863,0.157232704403,0.659517426273,0.685534591195,56.684055204
540,0.170241286863,0.157232704403,0.659517426273,0.685534591195,57.741825266
