iteration,MSE_train,MSE_test,acc_train,acc_tst,elapsed
0,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.190079562
10,0.170241286863,0.157232704403,0.659517426273,0.685534591195,2.118763325
20,0.170241286863,0.157232704403,0.659517426273,0.685534591195,4.017590194
30,0.170241286863,0.157232704403,0.659517426273,0.685534591195,5.951633587
40,0.170231203709,0.157207661095,0.659517426273,0.685534591195,7.830363258
50,0.157963250319,0.126605543445,0.656836461126,0.735849056604,9.606255475
60,0.170241286863,0.157232704403,0.659517426273,0.685534591195,11.538685249
70,0.170241286863,0.157232704403,0.659517426273,0.685534591195,13.441659644
80,0.142445882904,0.148689252321,0.702412868633,0.698113207547,15.338307084
90,0.138745703948,0.153153219708,0.699731903485,0.666666666667,17.165012379
100,0.143854608651,0.167775364514,0.699731903485,0.641509433962,18.949800292
110,0.225229224148,0.2247953126,0.512064343164,0.503144654088,20.729651675
120,0.170241286863,0.157232704403,0.659517426273,0.685534591195,22.503566414
130,0.13481409356,0.135676394418,0.718498659517,0.698113207547,24.294459994
140,0.13354537735,0.135093161837,0.723860589812,0.710691823899,26.078547784
150,0.135299620902,0.136196697653,0.713136729223,0.704402515723,27.861860594
160,0.133839382427,0.137867110766,0.72654155496,0.698113207547,29.640790285
170,0.13505674962,0.135617892489,0.721179624665,0.704402515723,31.394848924
180,0.137919505917,0.139434257983,0.707774798928,0.704402515723,33.304550782
190,0.137758919126,0.136145281103,0.70509383378,0.704402515723,35.598647428
200,0.137464555413,0.137506297232,0.710455764075,0.704402515723,37.482411966
210,0.131679962346,0.135990117039,0.72654155496,0.716981132075,39.593263559
220,0.134944424709,0.134972465271,0.718498659517,0.716981132075,41.582532365
230,0.135367354551,0.135532087184,0.721179624665,0.710691823899,43.483693561
240,0.137282218741,0.1362192435,0.713136729223,0.716981132075,45.475766928
250,0.144229398487,0.140694991209,0.691689008043,0.698113207547,47.413981135
260,0.133773204305,0.132806176054,0.71581769437,0.723270440252,49.478615113
270,0.136598617583,0.140547061373,0.713136729223,0.698113207547,51.503538066
280,0.135498155219,0.136249411163,0.723860589812,0.716981132075,53.542037262
290,0.138703764848,0.138180432531,0.702412868633,0.704402515723,55.524203669
300,0.13752077834,0.139169720914,0.707774798928,0.704402515723,57.492160208
310,0.134709430791,0.138518814773,0.718498659517,0.704402515723,59.565459154
320,0.146479995471,0.150216591707,0.69436997319,0.691823899371,61.493655004
330,0.132592931817,0.132117938558,0.72654155496,0.716981132075,63.45041375
340,0.135843657987,0.138476641739,0.710455764075,0.716981132075,65.419612953
350,0.143504508131,0.139959562673,0.70509383378,0.716981132075,67.308302464
360,0.136592796741,0.138049348986,0.71581769437,0.716981132075,69.13781922
370,0.147975205497,0.146541503615,0.675603217158,0.685534591195,70.943943512
380,0.144827194627,0.138671772953,0.691689008043,0.716981132075,72.732811573
390,0.130171279974,0.130923430605,0.731903485255,0.729559748428,74.573455356
400,0.132214573931,0.135024581991,0.723860589812,0.723270440252,76.454402193
410,0.136590656439,0.136216946694,0.707774798928,0.710691823899,78.253648736
420,0.13290116654,0.132264846091,0.723860589812,0.710691823899,80.147000567
430,0.135186600825,0.134869592953,0.71581769437,0.710691823899,82.002243311
440,0.136841228988,0.136381403643,0.707774798928,0.710691823899,83.888655354
450,0.133879987067,0.135078988363,0.718498659517,0.716981132075,85.696976117
460,0.125771650827,0.130555990756,0.739946380697,0.729559748428,87.504050569
470,0.132996313145,0.137693817154,0.72654155496,0.716981132075,89.279796975
480,0.140143882372,0.141101580205,0.699731903485,0.704402515723,91.175992613
490,0.129599948883,0.130413425333,0.731903485255,0.729559748428,92.96851739
500,0.133847486428,0.136494890352,0.721179624665,0.716981132075,94.786193298
510,0.128849163343,0.131708299547,0.731903485255,0.729559748428,96.612910313
520,0.140612213341,0.135662683594,0.702412868633,0.723270440252,98.440542626
530,0.13319436161,0.135139215877,0.723860589812,0.716981132075,100.306377353
540,0.132846325598,0.133990122822,0.72654155496,0.723270440252,102.110172606
