iteration,MSE_train,MSE_test,acc_train,acc_tst,elapsed
0,0.329758706495,0.342748769843,0.340482573727,0.314465408805,0.012269233
10,0.329758713096,0.342767294333,0.340482573727,0.314465408805,0.075504639
20,0.329758713137,0.342767294523,0.340482573727,0.314465408805,0.189289971
30,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.251545531
40,0.329758713137,0.34276729549,0.340482573727,0.314465408805,0.313362339
50,0.329758713137,0.342767294892,0.340482573727,0.314465408805,0.370433261
60,0.329758713137,0.342767294747,0.340482573727,0.314465408805,0.423796015
70,0.329758712956,0.3427642706,0.340482573727,0.314465408805,0.471946085
80,0.329161199579,0.333718518018,0.340482573727,0.327044025157,0.523967935
90,0.329129987717,0.332935826234,0.340482573727,0.333333333333,0.654743089
100,0.316981452043,0.314243528361,0.356568364611,0.364779874214,0.719057404
110,0.306829865951,0.302469234281,0.378016085791,0.383647798742,0.77798556
120,0.306829865951,0.302469234281,0.378016085791,0.383647798742,0.825097598
130,0.311214335421,0.307900690296,0.367292225201,0.377358490566,0.889234797
140,0.245501801175,0.249618153569,0.477211796247,0.471698113208,0.94046298
150,0.234399510347,0.235728412941,0.493297587131,0.490566037736,0.988548505
160,0.234399510347,0.235728412941,0.493297587131,0.490566037736,1.035472393
170,0.243451376577,0.245681025312,0.474530831099,0.471698113208,1.116024132
180,0.208641277719,0.217609542849,0.541554959786,0.509433962264,1.169247274
190,0.164721756064,0.151852976702,0.659517426273,0.685534591195,1.216532203
200,0.164719467543,0.151802699126,0.659517426273,0.685534591195,1.263245734
210,0.157383593602,0.167659600391,0.662198391421,0.62893081761,1.328737742
220,0.153342468011,0.145705609115,0.667560321716,0.685534591195,1.382623759
230,0.153281639368,0.151351165858,0.670241286863,0.672955974843,1.429476843
240,0.156534002922,0.155142467442,0.656836461126,0.654088050314,1.493334299
250,0.150444678732,0.144761437523,0.670241286863,0.679245283019,1.542603606
260,0.150260838609,0.14886014713,0.678284182306,0.672955974843,1.589851389
270,0.150260838609,0.14886014713,0.678284182306,0.672955974843,1.644670128
280,0.149934527482,0.143264512676,0.672922252011,0.672955974843,1.706044551
290,0.149934527482,0.143264512676,0.672922252011,0.672955974843,1.750067223
300,0.150188881784,0.149573817165,0.675603217158,0.672955974843,1.793220661
310,0.148735719967,0.144528762542,0.680965147453,0.679245283019,1.837460303
320,0.158071596723,0.162958947614,0.664879356568,0.635220125786,1.885300995
330,0.145945220777,0.145369555351,0.691689008043,0.672955974843,1.976427463
340,0.145157432317,0.141889963164,0.686327077748,0.698113207547,2.028928725
350,0.140934188154,0.1383261685,0.689008042895,0.704402515723,2.077787844
360,0.170054754742,0.160070548934,0.659517426273,0.679245283019,2.141217973
370,0.140812998874,0.138326168028,0.689008042895,0.704402515723,2.191170434
380,0.140812998874,0.138326168028,0.689008042895,0.704402515723,2.244142679
390,0.14080403495,0.138332220991,0.691689008043,0.704402515723,2.293736126
400,0.139052333381,0.138389781271,0.699731903485,0.698113207547,2.341582825
410,0.138825215483,0.138761096681,0.699731903485,0.704402515723,2.389389297
420,0.167835394503,0.157546626903,0.662198391421,0.679245283019,2.438506483
430,0.138693634284,0.13844873607,0.702412868633,0.704402515723,2.498061051
440,0.135279845448,0.135856020543,0.713136729223,0.729559748428,2.581043128
450,0.134945828364,0.135575410588,0.71581769437,0.729559748428,2.644885456
460,0.134945828364,0.135575410588,0.71581769437,0.729559748428,2.696160108
470,0.134785256526,0.135535555823,0.710455764075,0.729559748428,2.74903929
480,0.135142831057,0.135535055006,0.710455764075,0.729559748428,2.806156335
490,0.135599356533,0.135535555823,0.707774798928,0.729559748428,2.876178053
