iteration,MSE_train,MSE_test,acc_train,acc_tst,elapsed
0,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.003544262
10,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.042178265
20,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.077630583
30,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.114696477
40,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.15412475
50,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.188243879
60,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.221536312
70,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.255848507
80,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.29401354
90,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.331299194
100,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.365608104
110,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.402581032
120,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.441050106
130,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.475982351
140,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.513671149
150,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.548667694
160,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.583639713
170,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.616598742
180,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.654903096
190,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.688111577
200,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.738783924
210,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.778316273
220,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.815172583
230,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.849797635
240,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.884027535
250,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.922065072
260,0.329758713137,0.342767295597,0.340482573727,0.314465408805,0.974070872
270,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.01103188
280,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.045355556
290,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.080255706
300,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.118377953
310,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.152242652
320,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.186722413
330,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.224405291
340,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.260438614
350,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.296021977
360,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.329691524
370,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.366270559
380,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.401743809
390,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.434500244
400,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.468479965
410,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.505978793
420,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.546612714
430,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.592516553
440,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.62751794
450,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.660360811
460,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.69639071
470,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.729218696
480,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.762499424
490,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.80612388
500,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.84131034
510,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.876010887
520,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.910828217
530,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.944877575
540,0.329758713137,0.342767295597,0.340482573727,0.314465408805,1.97933805
550,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.012876319
560,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.045488584
570,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.079509738
580,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.118365908
590,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.15578943
600,0.329758713137,0.342767295597,0.340482573727,0.314465408805,2.197000918
