iteration,MSE_train,MSE_test,acc_train,acc_tst,elapsed
0,0.28853990125,0.299998419877,0.412868632708,0.389937106918,0.008913689
10,0.300415948077,0.318411649314,0.396782841823,0.358490566038,0.060085239
20,0.302516353478,0.321750353296,0.391420911528,0.352201257862,0.108419502
30,0.300469523172,0.318389013163,0.396782841823,0.358490566038,0.159811617
40,0.299163915014,0.318561632076,0.396782841823,0.358490566038,0.210273045
50,0.292406177165,0.3089966795,0.41018766756,0.37106918239,0.254889298
60,0.288155315774,0.297434420731,0.41018766756,0.396226415094,0.293870777
70,0.224306273135,0.255140722898,0.525469168901,0.471698113208,0.330018379
80,0.140652914285,0.140707448692,0.713136729223,0.710691823899,0.368341216
90,0.149856294304,0.145963304202,0.691689008043,0.704402515723,0.411434708
100,0.139815039939,0.140714772192,0.718498659517,0.710691823899,0.453967225
110,0.140008227837,0.14062676131,0.71581769437,0.710691823899,0.49632804
120,0.139598249672,0.140279345911,0.718498659517,0.704402515723,0.535007904
130,0.139941380008,0.140160374553,0.71581769437,0.710691823899,0.584285278
140,0.13942918251,0.140660225127,0.718498659517,0.710691823899,0.629244257
150,0.13942916383,0.140660225052,0.718498659517,0.710691823899,0.6715502
160,0.139418543775,0.140660730413,0.718498659517,0.710691823899,0.710195647
170,0.139418382887,0.140660730413,0.718498659517,0.710691823899,0.751139682
180,0.139384460421,0.140730404474,0.718498659517,0.710691823899,0.822097369
190,0.139374271083,0.140736269679,0.718498659517,0.710691823899,0.863136657
200,0.139181772933,0.140606808754,0.718498659517,0.710691823899,0.904675859
210,0.13913321517,0.140539852964,0.71581769437,0.710691823899,0.946598348
220,0.13913212745,0.140539852964,0.71581769437,0.710691823899,0.987986895
230,0.13889508361,0.139863068413,0.718498659517,0.704402515723,1.025510687
240,0.13889508361,0.139863068413,0.718498659517,0.704402515723,1.06979226
250,0.139131538728,0.139799397647,0.718498659517,0.710691823899,1.112541127
260,0.138811764258,0.139539423672,0.718498659517,0.710691823899,1.152722699
270,0.138776823532,0.139568533601,0.718498659517,0.710691823899,1.195400482
280,0.141342151663,0.140029462017,0.710455764075,0.704402515723,1.235344773
290,0.138709972261,0.139413818269,0.718498659517,0.698113207547,1.27771037
300,0.138709972261,0.139413818269,0.718498659517,0.698113207547,1.316976903
310,0.138709972261,0.139413818269,0.718498659517,0.698113207547,1.35712996
320,0.138681053555,0.139466925775,0.718498659517,0.710691823899,1.39851097
330,0.138552627098,0.139101647609,0.718498659517,0.698113207547,1.43735907
340,0.138423001914,0.139070836797,0.718498659517,0.698113207547,1.485107611
350,0.138381787014,0.139392295221,0.721179624665,0.698113207547,1.527396469
360,0.138381787014,0.139392295221,0.721179624665,0.698113207547,1.567781386
370,0.138674776674,0.138385015175,0.718498659517,0.704402515723,1.61029549
380,0.139199910024,0.138232277413,0.718498659517,0.710691823899,1.651675227
390,0.138381787014,0.139392295221,0.721179624665,0.698113207547,1.693766973
400,0.138351670349,0.139392295221,0.721179624665,0.698113207547,1.736073516
410,0.13829459683,0.139386057283,0.718498659517,0.698113207547,1.775364765
420,0.138945598494,0.139494459035,0.71581769437,0.704402515723,1.821120502
430,0.138558842858,0.139806629361,0.718498659517,0.710691823899,1.863512585
440,0.13821534422,0.13940599061,0.718498659517,0.698113207547,1.902567023
450,0.138173557426,0.139360380781,0.718498659517,0.698113207547,1.945411769
460,0.138180836902,0.139664982023,0.721179624665,0.704402515723,1.987416751
470,0.138173557426,0.139360380781,0.718498659517,0.698113207547,2.02933905
480,0.150124429601,0.145605930512,0.69436997319,0.691823899371,2.074638203
490,0.137698960842,0.140437443286,0.723860589812,0.710691823899,2.11511678
500,0.137698960842,0.140437443286,0.723860589812,0.710691823899,2.158819724
510,0.137698960842,0.140437443286,0.723860589812,0.710691823899,2.199697495
520,0.137692975566,0.140392222709,0.723860589812,0.710691823899,2.24280559
530,0.139005053353,0.138968940972,0.718498659517,0.710691823899,2.284874247
540,0.139306978977,0.140985229277,0.713136729223,0.704402515723,2.328094128
550,0.137670308742,0.140492631238,0.723860589812,0.710691823899,2.367586373
560,0.137669826668,0.14042393765,0.723860589812,0.710691823899,2.412064391
570,0.137669826668,0.14042393765,0.723860589812,0.710691823899,2.455124675
580,0.137669826668,0.14042393765,0.723860589812,0.710691823899,2.496694198
590,0.137666007887,0.140425019829,0.723860589812,0.710691823899,2.539247524
600,0.137666007887,0.140425019829,0.723860589812,0.710691823899,2.580619675
610,0.137666007887,0.140425019829,0.723860589812,0.710691823899,2.626894616
620,0.137912564244,0.140424582168,0.72654155496,0.710691823899,2.668026943
630,0.137666007887,0.140425019829,0.723860589812,0.710691823899,2.713588796
640,0.140242340566,0.136607184144,0.718498659517,0.723270440252,2.762248932
650,0.137485497136,0.140446149468,0.72654155496,0.716981132075,2.80364977
660,0.1373452939,0.140460993184,0.72654155496,0.710691823899,2.846650487
670,0.137344267273,0.140464417079,0.72654155496,0.710691823899,2.88980811
680,0.137104372837,0.140591161569,0.729222520107,0.710691823899,2.933706959
690,0.139179851267,0.141077733838,0.71581769437,0.704402515723,2.975481973
700,0.137093612389,0.140713860457,0.729222520107,0.710691823899,3.018865336
710,0.137093612389,0.140713860457,0.729222520107,0.710691823899,3.062589516
720,0.146749598076,0.142770756699,0.697050938338,0.704402515723,3.104930241
730,0.137093612389,0.140713860457,0.729222520107,0.710691823899,3.146905212
740,0.137061967578,0.140696198086,0.729222520107,0.710691823899,3.185993221
750,0.137058315869,0.140267205437,0.729222520107,0.710691823899,3.228762372
760,0.137020504609,0.140266095295,0.729222520107,0.710691823899,3.272065249
770,0.137023452284,0.140275462145,0.729222520107,0.710691823899,3.315839791
780,0.137011756649,0.140277001672,0.729222520107,0.710691823899,3.357040943
790,0.13700964659,0.140278795494,0.729222520107,0.710691823899,3.397766086
800,0.137154044374,0.140209291404,0.729222520107,0.710691823899,3.439372462
810,0.136995129463,0.140285726537,0.729222520107,0.710691823899,3.483550325
820,0.147552067934,0.144376506695,0.697050938338,0.704402515723,3.527990361
830,0.136979538289,0.140313435605,0.729222520107,0.710691823899,3.568942234
840,0.137537266811,0.141156680478,0.723860589812,0.710691823899,3.610591882
850,0.13697099556,0.140313435605,0.729222520107,0.710691823899,3.654502122
860,0.136959979973,0.14035451551,0.729222520107,0.710691823899,3.696968695
870,0.136959979973,0.14035451551,0.729222520107,0.710691823899,3.740775965
880,0.136969853245,0.140338441368,0.729222520107,0.710691823899,3.780120977
890,0.136915272575,0.139924183209,0.729222520107,0.710691823899,3.825282771
900,0.136910452397,0.139924183209,0.729222520107,0.710691823899,3.867037207
910,0.136910452397,0.139924183209,0.729222520107,0.710691823899,3.910251138
920,0.136910452397,0.139924183209,0.729222520107,0.710691823899,3.950035948
930,0.136910452397,0.139924183209,0.729222520107,0.710691823899,3.994682287
940,0.136910452397,0.139924183209,0.729222520107,0.710691823899,4.042176035
950,0.136910452397,0.139924183209,0.729222520107,0.710691823899,4.081696802
960,0.136910452397,0.139924183209,0.729222520107,0.710691823899,4.124237799
970,0.137034419886,0.139869585365,0.729222520107,0.704402515723,4.165768351
980,0.136906805313,0.139935330517,0.729222520107,0.710691823899,4.208982431
990,0.136991141775,0.139691153175,0.729222520107,0.710691823899,4.250519417
1000,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.293010884
1010,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.33539826
1020,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.379682112
1030,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.425457506
1040,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.471303796
1050,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.514275514
1060,0.136902086549,0.139956651412,0.729222520107,0.710691823899,4.555707054
1070,0.136902086552,0.139956651412,0.729222520107,0.710691823899,4.599634408
1080,0.137141006601,0.140125222483,0.723860589812,0.710691823899,4.6422571
1090,0.136829065037,0.139913965167,0.729222520107,0.710691823899,4.687284585
1100,0.137020374222,0.140100644065,0.72654155496,0.704402515723,4.730451757
1110,0.143018688156,0.139736742717,0.70509383378,0.704402515723,4.77356858
1120,0.136827645914,0.13996266855,0.729222520107,0.710691823899,4.819197329
